q,Kc,Kw,seed,arm,n,m,full,df_C,df_W,I,P,C,W
73,2,2,11,real,2386,20,0.34537820870619274,40,4812,0.23031665428981518,0.09688796992614454,0.015370634212061933,0.002802950278171049
73,2,2,29,real,2386,20,0.35441768407166685,40,4812,0.24411490035119807,0.095318276476932,0.010179819845490367,0.004804687398046394
73,2,4,11,real,2386,20,0.3200716175827568,40,9624,0.22606957969847272,0.09713780343767045,0.01496092476236573,-0.01809669031575214
73,2,4,29,real,2386,20,0.3148779350934804,40,9624,0.24168561659372842,0.0984420522790483,0.011180598239743867,-0.03643033201904025
73,4,0,11,perm,2386,20,0.32254512391838697,80,0,0.2401318723138808,0.08375389113621201,-0.0013406395317058784,0.0
73,4,0,29,perm,2386,20,0.336118889644368,80,0,0.253341168030947,0.08193615073772588,0.0008415708756951041,0.0
73,4,0,11,real,2386,20,0.3533825238639049,80,0,0.23926291236021893,0.08585312296621699,0.028266488537468933,0.0
73,4,0,29,real,2386,20,0.3641842735387183,80,0,0.2538334766115399,0.08493952367196472,0.025411273255213696,0.0
73,4,1,11,real,2386,20,0.3602907071407656,80,2406,0.2328405630729807,0.09331085797138837,0.016910316635396584,0.01722896946099991
73,4,1,29,real,2386,20,0.3625603664312128,80,2406,0.24806557405209764,0.09238450310545289,0.014097608902801817,0.008012680370860448
73,4,2,11,real,2386,20,0.3463403895075162,80,4812,0.23000340675471626,0.0974433159249852,0.01629383898016698,0.0025998278476477565
73,4,2,29,real,2386,20,0.3571626847819195,80,4812,0.2437546008923912,0.09585560220899034,0.012770264468571794,0.004782217211966153
73,4,4,11,real,2386,20,0.32124853342191506,80,9624,0.22588808651182166,0.09769284263657513,0.015925773275132227,-0.018258169001613977
73,4,4,29,real,2386,20,0.31896188802455383,80,9624,0.24150946888387775,0.09919093709838481,0.014242663555118523,-0.03598118151282726
73,8,0,11,perm,2386,20,0.31947507794412955,160,0,0.24053909764882647,0.08386452408031714,-0.004928543785014061,0.0
73,8,0,29,perm,2386,20,0.3349050845709838,160,0,0.25331179315192587,0.08202577494050645,-0.0004324835214485345,0.0
73,8,0,11,real,2386,20,0.35808824719590215,160,0,0.23948878830389622,0.08572003160241178,0.03287942728959411,0.0
73,8,0,29,real,2386,20,0.3689516415915369,160,0,0.254176999562741,0.08536069898782714,0.029413943040968765,0.0
73,8,1,11,real,2386,20,0.3632801278080372,160,2406,0.23307169653389195,0.09319568415612185,0.020653516522272607,0.016359230595750757
73,8,1,29,real,2386,20,0.36597720714885273,160,2406,0.24859985786475797,0.09258131494841196,0.01744181632668961,0.007354218008993173
73,8,2,11,real,2386,20,0.3495721934127992,160,4812,0.2303960873154619,0.09730156968196353,0.020090743150009065,0.0017837932653646709
73,8,2,29,real,2386,20,0.3596270286675569,160,4812,0.24433637888647106,0.09598540832751669,0.015647979247964933,0.0036572622056042217
73,8,4,11,real,2386,20,0.3253322110563792,160,9624,0.22635957901826145,0.09767672038778986,0.02004639633959963,-0.01875048468927174
73,8,4,29,real,2386,20,0.32175630910190767,160,9624,0.2418494223069732,0.09924742884341152,0.017442986402611892,-0.03678352845108897
77,1,0,11,perm,5045,21,0.3794222708582331,21,0,0.2779674995132652,0.10127137212707062,0.00018339921789724728,0.0
77,1,0,29,perm,5045,21,0.3835920742845754,21,0,0.2686184286603194,0.11556764734060286,-0.0005940017163468444,0.0
77,1,0,11,real,5045,21,0.4003751228328968,21,0,0.2774701465423445,0.10206949037024922,0.020835485920303064,0.0
77,1,0,29,real,5045,21,0.4060350011458249,21,0,0.2681190497350214,0.11578370607595515,0.022132245334848404,0.0
77,1,1,11,real,5045,21,0.4106038385932953,21,5066,0.2759543514895223,0.10846763681478322,0.010441429162403159,0.01574042112658662
77,1,1,29,real,5045,21,0.4172919704137178,21,5066,0.2656730168362721,0.1193746177996643,0.012360510431005788,0.019883825346775658
77,1,2,11,real,5045,21,0.3934446247168327,21,10132,0.2745243177072626,0.10876162525450332,0.010811916841706673,-0.0006532350866399195
77,1,2,29,real,5045,21,0.3954810417925727,21,10132,0.26519411111325425,0.12013023482292368,0.012728836674857497,-0.002572140818462715
77,1,4,11,real,5045,21,0.345669346151512,21,20264,0.2707829297272991,0.11159154290588565,0.01130191525251803,-0.048007041734190806
77,1,4,29,real,5045,21,0.34186245234339696,21,20264,0.26224510289971825,0.11808571572172567,0.014326015277270733,-0.05279438155531766
77,2,0,11,perm,5045,21,0.37931205717890826,42,0,0.27800573053079103,0.10131628054528921,-9.953897171973331e-06,0.0
77,2,0,29,perm,5045,21,0.38339954715592706,42,0,0.2686578913224188,0.11557730117853654,-0.0008356453450282243,0.0
77,2,0,11,real,5045,21,0.40191363005981806,42,0,0.2776173834435407,0.10239505412599882,0.021901192490278516,0.0
77,2,0,29,real,5045,21,0.40729141251517964,42,0,0.26813070884859336,0.11583514734552416,0.02332555632106213,0.0
77,2,1,11,real,5045,21,0.4116531091149366,42,5066,0.27593741751536716,0.10882491471511395,0.011328745745123731,0.015562031139331743
77,2,1,29,real,5045,21,0.41876691936056676,42,5066,0.26567942201681016,0.11945390832730371,0.013651792543448366,0.01998179647300451
77,2,2,11,real,5045,21,0.3947475227447661,42,10132,0.2746223361223323,0.10908052157695568,0.01178776177190008,-0.0007430967264219677
77,2,2,29,real,5045,21,0.3970611637760719,42,10132,0.2652475872941613,0.12018713660710195,0.014060364177171287,-0.002433924302362648
77,2,4,11,real,5045,21,0.34579659562671716,42,20264,0.27085744778866694,0.11170680197240318,0.011803504711165645,-0.048571158845518644
77,2,4,29,real,5045,21,0.34362538622994976,42,20264,0.2622765209305026,0.11818821446648853,0.01573717932588036,-0.052576528492921756
77,4,0,11,perm,5045,21,0.3792974274994131,84,0,0.2780753291745288,0.10132445224694375,-0.00010235392205948379,0.0
77,4,0,29,perm,5045,21,0.38337946906910725,84,0,0.2687992396936305,0.11549575127065814,-0.0009155218951814037,0.0
77,4,0,11,real,5045,21,0.4205282844721986,84,0,0.2771667229390623,0.10297093080530342,0.04039063072783281,0.0
77,4,0,29,real,5045,21,0.4252473315750136,84,0,0.26875399825136503,0.11580272018714222,0.04069061313650635,0.0
77,4,1,11,real,5045,21,0.41764644021990915,84,5066,0.27549123662966213,0.1099721575049857,0.023219599464303794,0.008963446620957511
77,4,1,29,real,5045,21,0.421840125432312,84,5066,0.2658991547079067,0.12019104259332154,0.02339249050848589,0.012357437622597814
77,4,2,11,real,5045,21,0.4004395934134404,84,10132,0.2744768659062653,0.10992197893027422,0.023530522656388605,-0.007489774079487735
77,4,2,29,real,5045,21,0.39901047667385425,84,10132,0.2655327037931208,0.1205665372433723,0.023385290466169693,-0.010474054828808466
77,4,4,11,real,5045,21,0.3513881837121374,84,20264,0.2709420073411194,0.11246065885546826,0.023424809654894165,-0.05543929213934442
77,4,4,29,real,5045,21,0.34679826548731807,84,20264,0.26341078534836304,0.11850041875666818,0.025282913008266572,-0.06039585162597976
77,8,0,11,perm,5045,21,0.37849635756198763,168,0,0.27802034326252967,0.10139325221192289,-0.0009172379124649706,0.0
77,8,0,29,perm,5045,21,0.38260191348355854,168,0,0.2688072143894863,0.1155134892988209,-0.001718790204748614,0.0
77,8,0,11,real,5045,21,0.4304244608272034,168,0,0.2771827862525234,0.10281825081418632,0.05042342376049367,0.0
77,8,0,29,real,5045,21,0.4355834064101112,168,0,0.2685929384439709,0.11586422657029298,0.051126241395847295,0.0
77,8,1,11,real,5045,21,0.42587129119413025,168,5066,0.27553708526162474,0.10967640541703239,0.03247337319574013,0.008184427319732982
77,8,1,29,real,5045,21,0.4293494496668926,168,5066,0.2657372891002301,0.12022746194099779,0.03242768988544689,0.010957008740217869
77,8,2,11,real,5045,21,0.40547670556233006,168,10132,0.27435030226028534,0.10996979809889798,0.03110484748584196,-0.009948242282695242
77,8,2,29,real,5045,21,0.4038648334242254,168,10132,0.26556440157806105,0.12062551714230242,0.030984944129090527,-0.013310029425228576
77,8,4,11,real,5045,21,0.355549290979153,168,20264,0.27116068430322315,0.11259514154281754,0.03034517998000584,-0.0585517148468936
77,8,4,29,real,5045,21,0.3520001313528587,168,20264,0.2635841646454928,0.11880690609776773,0.032861726751592726,-0.06325266614199455
83,1,0,11,perm,1604,10,0.13870203645640355,10,0,0.09188722862828602,0.04976816177057546,-0.002953353942457937,0.0
83,1,0,29,perm,1604,10,0.12395469785447155,10,0,0.08545829561084414,0.03660309886279238,0.0018933033808350246,0.0
83,1,0,11,real,1604,10,0.1905976586460979,10,0,0.09058220427488414,0.056430773221928264,0.0435846811492855,0.0
83,1,0,29,real,1604,10,0.17710701233156656,10,0,0.08654431036334344,0.044087787765179645,0.04647491420304346,0.0
83,1,1,11,real,1604,10,0.2759485391304245,10,1614,0.09062541058438306,0.07764195722954012,0.01709577400188141,0.0905853973146199
83,1,1,29,real,1604,10,0.2772939102292439,10,1614,0.08824498357871483,0.07047914048869725,0.017229179696399807,0.10134060646543197
83,1,2,11,real,1604,10,0.20345708669222484,10,3228,0.08982174785954114,0.08582170990953847,0.019370122322225652,0.008443506600919573
83,1,2,29,real,1604,10,0.21164075660074488,10,3228,0.09038602949938238,0.07891811330268145,0.02029479012124986,0.02204182367743119
83,1,4,11,real,1604,10,0.1499418880617125,10,6456,0.09281677935668702,0.09065029784750359,0.026040365295934387,-0.0595655544384125
83,1,4,29,real,1604,10,0.1297000600328434,10,6456,0.08900559237285238,0.07924380852485857,0.024768637336467933,-0.0633179782013355
83,2,0,11,perm,1604,10,0.13699408732691043,20,0,0.09185418075192094,0.04953460067053224,-0.004394694095542754,0.0
83,2,0,29,perm,1604,10,0.12377450910420573,20,0,0.08543978565306974,0.03667306864664397,0.0016616548044920223,0.0
83,2,0,11,real,1604,10,0.22146580177446085,20,0,0.09002178470902227,0.06154908017997488,0.0698949368854637,0.0
83,2,0,29,real,1604,10,0.22038726682525445,20,0,0.08563401689216255,0.04924503026161253,0.08550821967147937,0.0
83,2,1,11,real,1604,10,0.2668620949361423,20,1614,0.08938381432685161,0.0822537009349,0.024022606048915204,0.07120197362547549
83,2,1,29,real,1604,10,0.283931846240396,20,1614,0.08725731466381378,0.07575502472643042,0.03792069277477776,0.08299881407537404
83,2,2,11,real,1604,10,0.19852771304104666,20,3228,0.08883559660036573,0.0888363991342229,0.029046294381971142,-0.008190577075513128
83,2,2,29,real,1604,10,0.22306497605183184,20,3228,0.0893420464187143,0.08386655360416728,0.04357132397060241,0.006285052058347848
83,2,4,11,real,1604,10,0.14993851307306305,20,6456,0.09215647343584005,0.09218917628906999,0.03875451940933905,-0.07316165606118602
83,2,4,29,real,1604,10,0.14461634024544878,20,6456,0.08818725159371976,0.08346737871443052,0.050040815471768925,-0.07707910553447042
83,4,0,11,perm,1604,10,0.13604580732177218,40,0,0.09157216669584055,0.049689631035820116,-0.005215990409888478,0.0
83,4,0,29,perm,1604,10,0.12257317411167845,40,0,0.0853628245363838,0.03616177814453211,0.0010485714307625533,0.0
83,4,0,11,real,1604,10,0.2355907406217822,40,0,0.08975508851403674,0.06410128537523352,0.08173436673251194,0.0
83,4,0,29,real,1604,10,0.23092891844351027,40,0,0.08644371539000108,0.05111633755150326,0.09336886550200592,0.0
83,4,1,11,real,1604,10,0.2710037089959759,40,1614,0.08900122783988527,0.08425932759729295,0.03120160791464282,0.06654154564415488
83,4,1,29,real,1604,10,0.2861542106457685,40,1614,0.08786592669588737,0.07725223885882433,0.04190928481049354,0.07912676028056326
83,4,2,11,real,1604,10,0.20210844126407368,40,3228,0.08805008598697797,0.09069759790699797,0.036218529337315127,-0.012857771967217388
83,4,2,29,real,1604,10,0.22478021085067634,40,3228,0.08970304308152172,0.08589300075815054,0.0471655423768926,0.0020186246341114818
83,4,4,11,real,1604,10,0.15710171611700707,40,6456,0.09137256264381691,0.09387397658900747,0.04780539110087801,-0.07595021421669532
83,4,4,29,real,1604,10,0.1505043847734876,40,6456,0.08893785290039635,0.08495319796716833,0.055796950371344405,-0.07918361646542149
83,8,0,11,perm,1604,10,0.1339435032950358,80,0,0.09100083504978135,0.05075042345133484,-0.007807755206080402,0.0
83,8,0,29,perm,1604,10,0.11909951539002006,80,0,0.08544750815731669,0.036736374876320185,-0.0030843676436168215,0.0
83,8,0,11,real,1604,10,0.25682031637873715,80,0,0.09008048403968226,0.06517412927271446,0.10156570306634043,0.0
83,8,0,29,real,1604,10,0.2511259838139285,80,0,0.08746724646967553,0.05287914948571555,0.11077958785853738,0.0
83,8,1,11,real,1604,10,0.28093193077395273,80,1614,0.08886469386950034,0.08461624290443301,0.045971196302167894,0.061479797697851474
83,8,1,29,real,1604,10,0.2957617371663288,80,1614,0.088998791209119,0.07910420799224219,0.05392599242571468,0.07373274553925294
83,8,2,11,real,1604,10,0.21159680334450393,80,3228,0.0883657204454977,0.09128656936854906,0.050426075584409064,-0.018481562053951923
83,8,2,29,real,1604,10,0.23258144136451642,80,3228,0.09086083651058076,0.08695905371725818,0.05865959561799503,-0.0038980444813175503
83,8,4,11,real,1604,10,0.16808978715923562,80,6456,0.09169282763944846,0.09551429844429415,0.06223480136344739,-0.0813521402879544
83,8,4,29,real,1604,10,0.1576487777256057,80,6456,0.09024591337862896,0.08530638797393178,0.06724388278317117,-0.08514740641012619
85,1,0,11,perm,2190,22,0.36607449856348484,22,0,0.26924697340658094,0.09695796883359853,-0.00013044367669462487,0.0
85,1,0,29,perm,2190,22,0.37610865962194806,22,0,0.27108272828940383,0.10534356204673156,-0.0003176307141873336,0.0
85,1,0,11,real,2190,22,0.36808905888188714,22,0,0.26940270242623393,0.09689133701548525,0.0017950194401679664,0.0
85,1,0,29,real,2190,22,0.37782377252556165,22,0,0.27123102666365995,0.10536266421502166,0.001230081646880062,0.0
85,1,1,11,real,2190,22,0.384475676678274,22,2212,0.25946937159234906,0.09674255999594959,0.0017589179198462996,0.026504827170128975
85,1,1,29,real,2190,22,0.3996792926811942,22,2212,0.26270252558336893,0.10418669616590716,0.0014827587478718947,0.03130731218404617
85,1,2,11,real,2190,22,0.38908559088862804,22,4424,0.2589022145203471,0.09859846228063666,0.0018310812603954767,0.029753832827248805
85,1,2,29,real,2190,22,0.3977597033984699,22,4424,0.262906670325167,0.10552539048193826,0.0014952870723172196,0.027832355519047426
85,1,4,11,real,2190,22,0.3720513987396238,22,8848,0.26411436370119956,0.10645927677313283,0.0015747520083254272,-9.699374303399509e-05
85,1,4,29,real,2190,22,0.3793491004413254,22,8848,0.260599607950571,0.11043025393698298,0.0015466484382983998,0.006772590115472987
85,2,0,11,perm,2190,22,0.36604351677086466,44,0,0.2692697597063922,0.09689295745986606,-0.00011920039539362973,0.0
85,2,0,29,perm,2190,22,0.3756063099913972,44,0,0.2710859741894719,0.10543907001911954,-0.0009187342171942021,0.0
85,2,0,11,real,2190,22,0.37085236977642355,44,0,0.26868897007400416,0.09666386002171702,0.005499539680702399,0.0
85,2,0,29,real,2190,22,0.3828807985973982,44,0,0.27147324647194493,0.10468197384269275,0.00672557828276051,0.0
85,2,1,11,real,2190,22,0.38235567737899445,44,2212,0.2591854788846759,0.09705010222372643,0.0025393536304219497,0.023580742640170193
85,2,1,29,real,2190,22,0.4003187681353224,44,2212,0.2632277010190761,0.10430833937107717,0.004226835472437638,0.028555892272731465
85,2,2,11,real,2190,22,0.3870827004436612,44,4424,0.25870903902955344,0.09853683616494853,0.0028092969614201824,0.027027528287739078
85,2,2,29,real,2190,22,0.3981328906856356,44,4424,0.2635673918440853,0.10534429360230313,0.00418981671419873,0.025031388525048492
85,2,4,11,real,2190,22,0.36969977858957337,44,8848,0.2637888006045499,0.10651792071003234,0.002384661633442503,-0.002991604358451352
85,2,4,29,real,2190,22,0.37788392948795146,44,8848,0.2613118147639606,0.11019370054668051,0.003323984568008124,0.003054429609302264
85,4,0,11,perm,2190,22,0.36618322407313597,88,0,0.26941638455191363,0.09700739163272193,-0.0002405521114995923,0.0
85,4,0,29,perm,2190,22,0.37486607563700536,88,0,0.2711716418269398,0.10542882508565196,-0.0017343912755864073,0.0
85,4,0,11,real,2190,22,0.38139178483826475,88,0,0.2679969942369769,0.0968092342197368,0.016585556381551014,0.0
85,4,0,29,real,2190,22,0.3939611429244585,88,0,0.2707719873114288,0.10462126880030734,0.018567886812722346,0.0
85,4,1,11,real,2190,22,0.38919047998635603,88,2212,0.2586123290655613,0.09762944022891067,0.011496669191492215,0.021452041500391844
85,4,1,29,real,2190,22,0.4092609732966275,88,2212,0.26311276255844906,0.104388576794596,0.014636442836625222,0.027123191106957212
85,4,2,11,real,2190,22,0.3893570647792187,88,4424,0.25832619415724345,0.0994063434483617,0.009246156274071639,0.022378370899541918
85,4,2,29,real,2190,22,0.40284635226249565,88,4424,0.263841361379653,0.10553128498603807,0.012237221307958327,0.02123648458884625
85,4,4,11,real,2190,22,0.37204422402513493,88,8848,0.263473829417821,0.10699401090896396,0.009019333195546228,-0.007442949497196242
85,4,4,29,real,2190,22,0.38144908887317974,88,8848,0.2616608500458783,0.11029644089761927,0.010801830709174934,-0.0013100327794927644
85,8,0,11,perm,2190,22,0.3641801244308973,176,0,0.2696465421742571,0.09697074005383761,-0.002437157797197368,0.0
85,8,0,29,perm,2190,22,0.37392550547359826,176,0,0.2708131113594572,0.10546149416719967,-0.002349100053058606,0.0
85,8,0,11,real,2190,22,0.38442266722091134,176,0,0.26781422701300706,0.09732454831369176,0.0192838918942125,0.0
85,8,0,29,real,2190,22,0.39605641561238203,176,0,0.2706385767227301,0.10450476433665733,0.02091307455299457,0.0
85,8,1,11,real,2190,22,0.3913880051970212,176,2212,0.25869987391804616,0.09823242806844638,0.013599333207145256,0.0208563700033834
85,8,1,29,real,2190,22,0.41022376148504913,176,2212,0.2631377183648481,0.10437060030581886,0.01628694114216118,0.02642850167222095
85,8,2,11,real,2190,22,0.39143299674063525,176,4424,0.2583676190151467,0.10001738169058848,0.011307058461045644,0.02174093757385444
85,8,2,29,real,2190,22,0.40463952634073985,176,4424,0.2638801815329977,0.1056779318675088,0.014213668699808824,0.020867744240424525
85,8,4,11,real,2190,22,0.37326086915494505,176,8848,0.2637702129193278,0.10735264920229433,0.010649312619363452,-0.0085113055860405
85,8,4,29,real,2190,22,0.38099509905561046,176,8848,0.2614609762465896,0.11031932803266731,0.01183592300264675,-0.00262112822629317
90,1,0,11,perm,3701,10,0.39079567036758156,10,0,0.3301294189622748,0.061090694493655576,-0.00042444308834886185,0.0
90,1,0,29,perm,3701,10,0.3961803880127467,10,0,0.3382073576858735,0.058106636531000365,-0.00013360620412720495,0.0
90,1,0,11,real,3701,10,0.3920625538205287,10,0,0.3296659688607068,0.061228288728496554,0.0011682962313252498,0.0
90,1,0,29,real,3701,10,0.3973615527245984,10,0,0.3381141199264258,0.05817644718354729,0.0010709856146253007,0.0
90,1,1,11,real,3701,10,0.43955422441985337,10,3711,0.32765681111080336,0.07642629948691534,0.0011784918699958569,0.034292621952138815
90,1,1,29,real,3701,10,0.450286769645294,10,3711,0.3354902840725507,0.07368636788737423,0.0009420608530146997,0.04016805683235436
90,1,2,11,real,3701,10,0.39358515069058486,10,7422,0.3207881140957036,0.08020733299240607,0.0011278890257555665,-0.008538185423280432
90,1,2,29,real,3701,10,0.4086590519332236,10,7422,0.3295415543341225,0.08036154575810137,0.0008614658044587552,-0.0021055139634590285
90,1,4,11,real,3701,10,0.36492229542105725,10,14844,0.3169508292910729,0.0759839781508064,0.0009429990063631044,-0.028955511027185177
90,1,4,29,real,3701,10,0.37801837397985305,10,14844,0.33039939956556674,0.07235372100662428,0.0007377800738657218,-0.02547252666620365
90,2,0,11,perm,3701,10,0.3903519569638608,20,0,0.3302091076835939,0.0610779509584116,-0.0009351016781447193,0.0
90,2,0,29,perm,3701,10,0.39612728983111667,20,0,0.33819251748567847,0.05800505218578215,-7.027984034398602e-05,0.0
90,2,0,11,real,3701,10,0.3929360978289248,20,0,0.3292625798781734,0.06121444908011118,0.002459068870640161,0.0
90,2,0,29,real,3701,10,0.3981012283130472,20,0,0.3378683221364224,0.05812252128340356,0.002110384893221184,0.0
90,2,1,11,real,3701,10,0.440193824368342,20,3711,0.3272549178877425,0.07638316905527671,0.002366189991247343,0.034189547434075394
90,2,1,29,real,3701,10,0.451356093667306,20,3711,0.3353069627983375,0.07364818051942143,0.002107176824401637,0.04029377352514541
90,2,2,11,real,3701,10,0.39406365104196983,20,7422,0.32040828798459486,0.0802137184187291,0.0021992458634983725,-0.008757601224852538
90,2,2,29,real,3701,10,0.4091452945455557,20,7422,0.3292733121327857,0.08015702150124857,0.001860669979017552,-0.0021457090674961155
90,2,4,11,real,3701,10,0.36533999946542983,20,14844,0.3166649957633392,0.07600265193089893,0.0019308172220274533,-0.029258465450835738
90,2,4,29,real,3701,10,0.3788581635667133,20,14844,0.33016334277302595,0.07232089465937727,0.001811816076487671,-0.025437889942177588
90,4,0,11,perm,3701,10,0.38939079205623617,40,0,0.3302641342864957,0.061068624529784114,-0.0019419667600437118,0.0
90,4,0,29,perm,3701,10,0.3959176487098417,40,0,0.3380237367206477,0.0580683956757931,-0.00017448368659915095,0.0
90,4,0,11,real,3701,10,0.39533295827868853,40,0,0.32855217890012706,0.06205181566853869,0.004728963710022756,0.0
90,4,0,29,real,3701,10,0.40151173785617567,40,0,0.3383043882233934,0.05880620505681413,0.004401144575968149,0.0
90,4,1,11,real,3701,10,0.4409642354174991,40,3711,0.32674983546709196,0.07701221095859462,0.003824363194183518,0.03337782579762897
90,4,1,29,real,3701,10,0.4510675689807546,40,3711,0.33543381712896414,0.07423537862002494,0.0027512681068843545,0.03864710512488116
90,4,2,11,real,3701,10,0.39507741317189915,40,7422,0.3201183288049127,0.08083433545506472,0.0036757454198276065,-0.009550996507905897
90,4,2,29,real,3701,10,0.4104083550762597,40,7422,0.3297245232832492,0.08050403272604642,0.0032384688981123566,-0.0030586698311482743
90,4,4,11,real,3701,10,0.3671699876067571,40,14844,0.31641824634176985,0.07703171915007274,0.0035895998135801375,-0.029869577698665647
90,4,4,29,real,3701,10,0.3778021185981336,40,14844,0.3302354231527076,0.07204708766613035,0.0025300367403539212,-0.027010428961058302
90,8,0,11,perm,3701,10,0.38868129362345405,80,0,0.3304201741646551,0.06082417137901123,-0.0025630519202122963,0.0
90,8,0,29,perm,3701,10,0.3950005680452505,80,0,0.33784502251672865,0.05812454323030527,-0.0009689977017833621,0.0
90,8,0,11,real,3701,10,0.3958591285791855,80,0,0.32841219450299297,0.06260536157366997,0.004841572502522484,0.0
90,8,0,29,real,3701,10,0.4022545199742227,80,0,0.3380928664851832,0.05916687023707564,0.0049947832519638595,0.0
90,8,1,11,real,3701,10,0.4409258158088345,80,3711,0.32656351502437336,0.07738519265768296,0.003768127157916209,0.033208980968861934
90,8,1,29,real,3701,10,0.45102047624054886,80,3711,0.33525503178995525,0.07456338921824625,0.002949928445173148,0.038252126787174254
90,8,2,11,real,3701,10,0.3945675531719679,80,7422,0.3200012693281521,0.08100050376284962,0.0034525654005996744,-0.00988678531963356
90,8,2,29,real,3701,10,0.4107542377016341,80,7422,0.32947256897166377,0.0806875619740322,0.0037424420805972267,-0.003148335324659117
90,8,4,11,real,3701,10,0.36717178078667057,80,14844,0.3160983611038931,0.07729171588592654,0.0036767450507982176,-0.029895041253947298
90,8,4,29,real,3701,10,0.37792958118602293,80,14844,0.32971791865925837,0.07250207447315725,0.002921846215507608,-0.027212258161900326
92,1,0,11,perm,3593,18,0.287447486854041,18,0,0.20632537479241908,0.08207426762666464,-0.0009521555650427449,0.0
92,1,0,29,perm,3593,18,0.26958639750164315,18,0,0.18417006361255714,0.08581774101922864,-0.00040140713014262064,0.0
92,1,0,11,real,3593,18,0.3038463510142969,18,0,0.20490215348040025,0.08339646685804232,0.015547730675854318,0.0
92,1,0,29,real,3593,18,0.2823819630598683,18,0,0.18292227716645743,0.0865825881252752,0.01287709776813567,0.0
92,1,1,11,real,3593,18,0.28035487490668864,18,3611,0.19740622610125927,0.0852907264857393,0.013103299252233292,-0.01544537693254321
92,1,1,29,real,3593,18,0.27008225856526047,18,3611,0.17586408224586278,0.09223614074309014,0.009806412460928827,-0.007824376884621276
92,1,2,11,real,3593,18,0.26481313486778446,18,7222,0.1951823683442186,0.09115998854180207,0.010018698163092745,-0.031547920181328966
92,1,2,29,real,3593,18,0.25261538125014793,18,7222,0.17334412394446536,0.09681010076169451,0.007022358274301827,-0.024561201730313766
92,1,4,11,real,3593,18,0.20208871845070187,18,14444,0.18654145981891132,0.09342546546286781,0.011152776604097433,-0.08903098343517474
92,1,4,29,real,3593,18,0.19951759045773787,18,14444,0.1634831158860848,0.0965022468135216,0.007781347940120226,-0.06824912018198875
92,2,0,11,perm,3593,18,0.28705260149518486,36,0,0.2063350267359487,0.08217147155925869,-0.0014538968000225583,0.0
92,2,0,29,perm,3593,18,0.26996206247325516,36,0,0.18405646351506086,0.08580537400484775,0.00010022495334653197,0.0
92,2,0,11,real,3593,18,0.30718912231789064,36,0,0.20466634214939647,0.08338881966766948,0.019133960500824665,0.0
92,2,0,29,real,3593,18,0.28464010889673497,36,0,0.18281592605596472,0.08680504762623364,0.015019135214536572,0.0
92,2,1,11,real,3593,18,0.28390259181644095,36,3611,0.19715349906165675,0.08541383233330975,0.016735083215610642,-0.015399822794136209
92,2,1,29,real,3593,18,0.27252025557834414,36,3611,0.17569867069710748,0.09245900014350347,0.012067705764842082,-0.007705121027108925
92,2,2,11,real,3593,18,0.26810166637054,36,7222,0.1949287902421758,0.09124776099053761,0.013538981653609311,-0.03161386651578275
92,2,2,29,real,3593,18,0.2545116954841523,36,7222,0.17310262592175313,0.09697229192174968,0.00908118754583299,-0.024644409905183504
92,2,4,11,real,3593,18,0.20477533283901195,36,14444,0.18640069782539637,0.09362135085999251,0.014261637008932793,-0.08950835285530973
92,2,4,29,real,3593,18,0.2008781797404272,36,14444,0.16323203191296545,0.09671572915944374,0.009551462118263954,-0.06862104345024593
92,4,0,11,perm,3593,18,0.2869459180270785,72,0,0.206255555769752,0.08219963784398673,-0.0015092755866602894,0.0
92,4,0,29,perm,3593,18,0.2699291488587908,72,0,0.18421537062205243,0.08591495403574312,-0.00020117579900474913,0.0
92,4,0,11,real,3593,18,0.3179409068990854,72,0,0.20402248395552516,0.08359505305461498,0.030323369888945222,0.0
92,4,0,29,real,3593,18,0.295307684087746,72,0,0.18200013292382108,0.08722619655181635,0.026081354612108528,0.0
92,4,1,11,real,3593,18,0.2906250337501808,72,3611,0.19666116550672594,0.08573497573318792,0.025776603954067168,-0.01754771144380024
92,4,1,29,real,3593,18,0.2799725437089805,72,3611,0.17517263789002177,0.09309582242180632,0.02126956479333768,-0.009565481396185283
92,4,2,11,real,3593,18,0.2698652370267781,72,7222,0.19464448498258172,0.09152822077735756,0.02001739441217572,-0.036324863145336894
92,4,2,29,real,3593,18,0.25661041110453375,72,7222,0.17273921754453803,0.09755702643961524,0.01555099198448447,-0.02923682486410398
92,4,4,11,real,3593,18,0.20822550276175955,72,14444,0.18652190124024493,0.09406305008223002,0.02129997534582383,-0.09365942390653924
92,4,4,29,real,3593,18,0.20327955137706322,72,14444,0.16349779570676642,0.09685858727911927,0.016078946678629684,-0.07315577828745215
92,8,0,11,perm,3593,18,0.2860280208984368,144,0,0.20635814900307453,0.08230729773931664,-0.0026374258439543956,0.0
92,8,0,29,perm,3593,18,0.2695544962179578,144,0,0.18423889094013784,0.08590066283407238,-0.0005850575562524329,0.0
92,8,0,11,real,3593,18,0.3233612688417188,144,0,0.20473998478171435,0.08458588713242882,0.03403539692757562,0.0
92,8,0,29,real,3593,18,0.3016383124116253,144,0,0.18277548129798385,0.08728764344418889,0.03157518766945257,0.0
92,8,1,11,real,3593,18,0.2957720268187405,144,3611,0.19752738099253447,0.08686095014740312,0.029210019057650333,-0.017826323378847476
