qi,option,loading,z_in_block,endorse_rate
77,Sex swings,0.21019837529816265,0.15615341454677353,0.3837462834489594
77,Showerheads,0.08894370098553336,-1.0782681655741893,0.4864222001982161
77,Speculums,0.09359555661802084,-1.0309103955508714,0.056293359762140734
77,Strap-ons,0.2741776886299229,0.8074886765129985,0.3651139742319128
77,Sybians,0.1600663767783917,-0.35421058732125094,0.16828543111992073
77,TENS/PENS units,0.05315147036019046,-1.4426475359782862,0.03706640237859267
77,Vaginal dildos (huge),0.2571891023477845,0.6345380035488442,0.3018830525272547
77,Vaginal dildos (normal),0.13540029058599568,-0.6053213116345486,0.7694747274529237
77,Vibrators,0.024010783823541246,-1.7393114998567785,0.9381565906838454
77,Weights,0.07916593573406881,-1.1778097667552299,0.06798810703666996
79,Breast implants,-0.10669025341031371,0.6225988640018673,0.14542112660828196
79,Facial piercings,-0.5112949631851103,-1.4389085538067514,0.3219807546761812
79,Gauges,-0.20584703716872504,0.11738367419899443,0.09601037950048653
79,Genital piercings,-0.30061823950177924,-0.36548647507083665,0.15893610120012974
79,Nipple piercings,-0.5550279028681706,-1.6617328991026494,0.47929505892528923
79,Other,-0.07461860216482906,0.7860076067738876,0.14725916315277326
79,Penile implants,-0.02783486103478872,1.0243761354697045,0.016542328900421666
79,Scarification,-0.09085410048633849,0.7032858800786143,0.06346632068331712
79,Split tongues,-0.23615183475354218,-0.03702274645553055,0.11903989620499514
79,Tattoos (heavy),-0.46176264090834257,-1.1865356888154395,0.5871986160666018
79,Tattoos (light),0.05295979989667859,1.4360342027281376,0.7460265974699968
81,Airplanes/cars,-0.19569065304742345,0.11565847251687668,0.15528700906344411
81,Buildings,-0.15524122408353833,0.5255323547206804,0.06586102719033232
81,Chains,-0.4718793373783782,-2.6829602266138597,0.4525679758308157
81,Clothing,-0.41056254083435295,-2.0616374023475537,0.48942598187311176
81,Condoms (unused),-0.3117655235282527,-1.060527669264235,0.2598187311178248
81,Condoms (used),-0.15248080758332203,0.553503642732021,0.16978851963746225
81,Dolls,-0.1355248125271099,0.7253186645589853,0.06706948640483383
81,Food,-0.23654357692489034,-0.2983040218358627,0.14622356495468278
81,Guns,-0.251806276668405,-0.45296088985668853,0.18066465256797584
81,Hairbrushes/clips/scrunchies,-0.23824132046789756,-0.3155072495397718,0.27069486404833837
81,"Inflatables (e.g., balloons)",-0.14493216491567631,0.6299940050142591,0.05800604229607251
81,"Nature (plants, mushrooms, etc.)",-0.12737547915027808,0.8078958231022458,0.06586102719033232
81,Other,-0.13296531898032043,0.7512540011847467,0.18912386706948642
81,Plants,-0.11201134678435676,0.9635805074308137,0.04471299093655589
81,Plushies,-0.16379927423444487,0.43881367093953855,0.11722054380664652
81,Realdolls,-0.10765985555127246,1.0076741485715208,0.07009063444108761
81,Robots,-0.1425407516906312,0.6542261844939223,0.08217522658610273
81,Rope,-0.27982566978004164,-0.7368812745403581,0.6966767371601208
81,Statues/mannequins,-0.16414333954092447,0.4353272587327223,0.08157099697885196
83,Consuming it myself,0.05734456890538098,1.3873192213990815,0.5835411471321695
83,Ejaculating myself,-0.4682580668487715,-1.1028614712606457,0.4476309226932668
83,Huge amounts of ejaculate,-0.2902856572448298,-0.25967038340399967,0.6209476309226932
83,Others consuming it,-0.4958350457113927,-1.2335146599134237,0.5049875311720698
83,Others ejaculating,-0.019838665183065325,1.021643354784924,0.6109725685785536
83,"Others playing with it (e.g., smearing)",-0.4349929578907579,-0.9452592706027065,0.47506234413965087
83,"Playing with it myself (e.g., smearing)",-0.09257095723788981,0.6770549964180748,0.4488778054862843
83,Putting ejaculate into my orifices,-0.02286488109326402,1.0073058611751673,0.42581047381546133
83,Putting ejaculate into others' orifices,-0.48875167510723033,-1.199955329123292,0.3765586034912718
83,"Unusual ejaculate (e.g., coloring, thickness)",-0.0987167514060166,0.6479376805268194,0.09476309226932668
85,"Animal-esque clothing (e.g., cat ears)",0.1397300655740115,-0.6059754148613089,0.28949771689497716
85,Boots,0.26125593317053086,0.7584208110859749,0.37945205479452054
85,Bras,0.24130389559746399,0.5344151298014537,0.754337899543379
85,Briefs,0.0641034928947709,-1.4550506972322133,0.19041095890410958
85,Chokers,0.24228097250904157,0.5453849757855432,0.6657534246575343
85,Corsets,0.29981719881748264,1.1913561717380188,0.5406392694063927
85,Diapers,-0.0014351613176940426,-2.1908668179452024,0.047031963470319633
85,Dresses,0.28759196191963415,1.0541008909107648,0.6292237442922375
85,Fishnets,0.2860428455116681,1.036708638360885,0.6726027397260274
85,Glasses,0.23653406768674007,0.48086327842593524,0.5013698630136987
85,Gloves,0.1618097701329969,-0.35808197319232243,0.21598173515981736
85,Lingerie,0.20267509134216868,0.10072149912713281,0.8237442922374429
85,Miniskirts,0.2319904205226043,0.429850805399489,0.8036529680365296
85,Other,0.016655523812821076,-1.9877589282008925,0.18127853881278538
85,Panties,0.21751016172968277,0.26727792409822465,0.7981735159817351
85,Pants,0.10276627066499394,-1.0209756388300653,0.2141552511415525
85,Shoes (high heel),0.29315396329523036,1.116546638763993,0.4237442922374429
85,Shoes (non high heel),0.1027616431843344,-1.0210275925192047,0.14246575342465753
85,Skirts,0.25956171679766776,0.7393994910099295,0.7333333333333333
85,Socks/stockings,0.2753810958000566,0.91700695380419,0.6602739726027397
85,Suspenders,0.12482577801479623,-0.7733089554350918,0.1771689497716895
85,Thongs,0.21516896402883487,0.24099280990476865,0.7027397260273973
90,Affection,-0.16856687841318807,0.8245662148599663,0.8600378276141584
90,Caretaker/caretakee dynamics,-0.28137908384759214,0.016762452102124122,0.3912456092947852
90,Clear,-0.4610628873966573,-1.2698824818804353,0.7335855174277223
90,Cuddling,-0.13485621982159582,1.0659549613211576,0.8686841394217779
90,Energy work,-0.21908610407307919,0.46281794105814095,0.14725749797352067
90,Romance,-0.10938801722673622,1.2483227273583992,0.8767900567414212
90,Sensual healing,-0.44494510960704264,-1.154469424440333,0.36800864631180763
90,Tantra,-0.14410659314239394,0.999716681990643,0.10591731964333964
90,Therapeutic sexual experiences,-0.4127463219950227,-0.9239065904892294,0.39016482031883276
90,enthusiastic consent,-0.4610628873966572,-1.2698824818804346,0.7335855174277223
91,Aliens,0.3014332345956552,1.1629680470113357,0.36232980332829046
91,Angels,0.3005777341850187,1.15106125227682,0.4394856278366112
91,Cartoons,0.2620626232023002,0.6150106379853133,0.4939485627836611
91,Demons,0.2591234766011576,0.5741038016596375,0.6792738275340393
91,Dinosaurs,0.09293096164916562,-1.738951969376277,0.06732223903177005
91,Dragons,0.23583405368460786,0.24996324637179687,0.37367624810892586
91,Elves/fae,0.2500423612302618,0.44771347462137584,0.6111951588502269
91,Ghosts,0.3035700854781166,1.1927085877748493,0.31089258698940997
91,Hentai characters,0.20556286951594038,-0.17134897251876918,0.640695915279879
91,My Little Pony characters,0.08941335238113186,-1.7879098085426512,0.11119515885022693
91,Orcs/ogres/golems,0.22398436274156786,0.08504007863040777,0.2254160363086233
91,Robots/cyborgs,0.292380553428383,1.0369734652255325,0.2874432677760968
91,Slime/goo people,0.25476066846977535,0.5133825439716411,0.2950075642965204
91,Superhero/villain characters,0.2762504630889219,0.8124759987915072,0.49924357034795763
91,Undead (zombies),0.13804069153463716,-1.1111179115572332,0.1059001512859304
91,Unicorns,0.0839241869776359,-1.864307627772926,0.057488653555219364
91,Vampires,0.19192213880233128,-0.3611997062138141,0.6437216338880484
91,Video game characters,0.22507832629651833,0.10026578668839176,0.6497730711043873
91,Werewolves,0.15271866363049802,-0.9068309250269284,0.4281391830559758
92,Behavioral restrictions (e.g. limits on speech),0.289994221643369,0.8607444228924118,0.2724742554967993
92,Bootblacking (polishing shoes submissively),0.12309476322966803,-1.2557979815537388,0.08099081547453382
92,"Breath play (choking, asphyxiation)",0.11701851904292326,-1.3328541242353795,0.6509880322849986
92,Disempowerment (stripping power away from a powerful person),0.25152301997964166,0.37287028330446753,0.26829947119398834
92,Financial domination,0.11917578332223408,-1.3054966877993637,0.09880322849986084
92,Internal Enslavement (behavioral restrictions are internally,0.26173437420404133,0.5023659954426684,0.17895908711383246
92,"Marking as property (e.g., branding, collars)",0.3721453823404233,1.9025477746971275,0.45727804063456723
92,Orgasm denial,0.2182361345896485,-0.04925873442562229,0.6317840244920679
92,Orgasm overload,0.18974572607112708,-0.4105610317642589,0.6877261341497356
92,Ownership,0.3754470688426539,1.9444182490208763,0.45727804063456723
92,Petplay (master/pet roleplay),0.29886891590359654,0.9732892262536458,0.31978847759532425
92,"Physical struggle/overpowering (e.g., pinning)",0.17718175774961445,-0.5698915171555562,0.7055385471750626
92,"Powerbottoming (enthusiastic submissive, often queer)",0.16471964895700966,-0.7279302667061297,0.24603395491232952
92,Service/utility submission (performing service tasks),0.2882554314994381,0.8386938835614784,0.26635123851934317
92,Sexual education,0.21059539893695958,-0.14615504052383335,0.23350960200389648
92,"Sexual training (e.g., to give deeper blowjobs)",0.23552995200541713,0.17005352843681285,0.6824380740328416
92,World of femaledom,0.13300871894847383,-1.1300737408995742,0.2154188700250487
92,World of maledom,0.1718927539239001,-0.6369642385460251,0.17951572502087393
93,Anal beads,0.33469083884948697,1.521724781991446,0.44454770755886
93,Anal dildos (huge),0.2644366523701233,0.7324644569593661,0.22335811648079307
93,Anal dildos (normal),0.34290419263685146,1.6139964970973193,0.49070631970260226
93,Anal hooks,0.21114609813006574,0.13377956331246324,0.15985130111524162
93,Buttplugs,0.28816014561030545,0.9989825525200123,0.6335192069392813
93,Double ended dildos,0.3034581630109766,1.17084587897881,0.29275092936802977
93,Fuck machines,0.30383572486004023,1.1750875420404014,0.5021685254027262
93,Pumps (breast),0.20833939513484237,0.10224807132188694,0.20477075588599752
93,Pumps (penis),0.15827127140949956,-0.4602349006618259,0.15923172242874845
93,Pumps (pussy),0.20598826999546602,0.0758347017465329,0.23605947955390336
93,Remote control toys,0.15068582722957236,-0.5454524576357526,0.7283147459727385
93,Sex swings,0.18061630177681917,-0.20920294350233695,0.32311028500619576
93,Showerheads,0.11106348037942136,-0.9905838856776937,0.40892193308550184
93,Speculums,0.0906172416395652,-1.2202841475723005,0.06753407682775713
93,Strap-ons,0.26291817057302275,0.7154052965478094,0.36864931846344484
93,Sybians,0.1586428029580812,-0.45606098412406415,0.16573729863692688
93,TENS/PENS units,0.05312838768915104,-1.6414471634258156,0.03965303593556382
93,Vaginal dildos (huge),0.2584358211004575,0.6650490006612517,0.3156753407682776
93,Vaginal dildos (normal),0.16845627612550793,-0.34581296318808863,0.7016728624535316
93,Vibrators,0.03972972431384808,-1.7919724764431875,0.895910780669145
93,Weights,0.08847361364915389,-1.244366420946242,0.06815365551425032
96,Bukkake,0.25443404762960503,0.5055041441773578,0.32408198121263876
96,Cheating,0.20590562512466096,-0.15708684826449903,0.30956447480785654
96,Circle jerks,0.1420376432639751,-1.0291190986847338,0.14389410760034158
96,Cuckolding,0.24008846883628415,0.3096343672677345,0.3138343296327925
96,Dogging (sex with strangers in public),0.270883222482652,0.730095724289397,0.3398804440649018
96,Double penetration,0.2504662165247083,0.45132869371083273,0.6050384286934244
96,Freeuse (society where people casually have sex with anyone),0.2612110314284341,0.5980348342192824,0.502134927412468
96,Gang bangs,0.31066139110796515,1.2732136511966758,0.5256191289496157
96,Harems,0.08836895776920832,-1.7618935378580762,0.34244235695986336
96,"Hotwifing (wife sex with others, non-humiliatingly)",0.2617821910636156,0.6058332585237008,0.30614859094790775
96,Orgies,0.2887886818410668,0.974570930241346,0.4590093936806149
96,Partner swapping,0.2913101888918023,1.0089987515665861,0.3556789069171648
96,Possessiveness (sexual partners fighting),0.08122193121112323,-1.8594766690560347,0.2561912894961571
96,Sloppy seconds,0.23551197594930282,0.24714845061591822,0.2421007685738685
96,Soft swinging,0.2110040023150289,-0.08747529635253141,0.21135781383432964
96,Swinging,0.2640457122895633,0.6367386269263332,0.22971818958155424
96,Synchronized fucking,0.16322905552009126,-0.7397785812468548,0.20068317677198974
96,Threesomes,0.05837952872573175,-2.171359259738019,0.8672075149444919
96,Triple penetration,0.2514739431134348,0.465087858465597,0.3373185311699402
