q,Kc,Kw,seed,world,I,P,C,W
53,8,2,29,margin,0.2457667234271089,0.12107775564523561,-0.0004161521509389403,-0.0917267308135936
53,8,2,29,both,0.2455133907920503,0.12142053756130534,-0.0021886057290864585,-0.09195738269663026
53,8,4,29,real,0.24749280564673387,0.11452727169537817,0.0057519929693150285,-0.03255460961912124
53,8,4,29,permC,0.24777372528579739,0.11496909240767851,-0.00037677440140512775,-0.026632051071560404
53,8,4,29,margin,0.24787099633214404,0.128107684098061,-0.000663477800019204,-0.16872485902119522
53,8,4,29,both,0.2476893706281784,0.1282086380271668,-0.001708545242302776,-0.16822812476836793
55,1,1,11,real,0.23965929514984358,0.0841378974110312,0.004067689868610586,-0.014372733467946937
55,1,1,11,permC,0.23963812804719425,0.08377129312143289,-0.00041004773868814437,-0.014376873105706262
55,1,1,11,margin,0.24140786370031136,0.08033558376753144,-0.0001386120742390325,-0.043988476863480994
55,1,1,11,both,0.24145281343723235,0.08026648099226541,-9.330071840174538e-06,-0.04397220516468519
55,1,2,11,real,0.23190704843036025,0.08863297675196874,0.004004254573198381,-0.052409118801355146
55,1,2,11,permC,0.23209896252593543,0.08845089910775826,-0.00033653463619540136,-0.052276310041209514
55,1,2,11,margin,0.23635457392393144,0.08625116424413252,-0.0001413113151242651,-0.10401368584317068
55,1,2,11,both,0.23637533526210924,0.08617900508333637,4.444826479516976e-05,-0.1039409365668543
55,1,4,11,real,0.22245210942596083,0.09149481869176514,0.002242832790868324,-0.09950454378195285
55,1,4,11,permC,0.2225078974063091,0.09152152568522262,-0.00036066686391559666,-0.09763444546719736
55,1,4,11,margin,0.2301029614448482,0.09289744777269528,-0.000130608892108632,-0.20727651438489775
55,1,4,11,both,0.23009808345128546,0.09289665184763635,5.1366849828278945e-06,-0.20725377911140935
55,4,1,11,real,0.2396892462094739,0.08514637605266594,0.00763543216865036,-0.01475220108711366
55,4,1,11,permC,0.23955856267958225,0.08379250467400592,-0.0011619376644503205,-0.014384246779096286
55,4,1,11,margin,0.24145722055910906,0.08056543298779555,-6.179845064560596e-05,-0.04434770361303592
55,4,1,11,both,0.2413963442966598,0.08032467452321855,-0.0005842651195118638,-0.043933588966400934
55,4,2,11,real,0.23196982064825744,0.08982031946924968,0.0077971338922777165,-0.0525634494014823
55,4,2,11,permC,0.2319683020603831,0.08844811087833886,-0.0011041288922869392,-0.0522993880449289
55,4,2,11,margin,0.23638913379745521,0.08652916031734086,0.00019635617901931726,-0.10411205872217545
55,4,2,11,both,0.23634825685439298,0.08619835150893373,-0.0006322496685158459,-0.10400408325420937
55,4,4,11,real,0.22283981393945665,0.09279304386360829,0.006351620900758868,-0.0993429655912688
55,4,4,11,permC,0.22252916541542994,0.091580327831477,-0.0008804016651909978,-0.09740966401610061
55,4,4,11,margin,0.23028456288363947,0.09319439244302033,0.00036333582298543143,-0.20721861004295203
55,4,4,11,both,0.23008791062097983,0.09288696965783383,-0.0004984260364986152,-0.20714379058693483
55,8,1,11,real,0.23976661619633033,0.08539029510616458,0.01339202952893236,-0.01486277892666842
55,8,1,11,permC,0.23949591185561034,0.08387234936817059,-0.00163891893203665,-0.014307008109293149
55,8,1,11,margin,0.24132735855349727,0.08083195858697993,0.001304326780797014,-0.04474612169394549
55,8,1,11,both,0.2413841592784741,0.08048994489684422,-0.0011018397597925556,-0.04384860093440281
55,8,2,11,real,0.23220206455838277,0.09018846559701275,0.013662851141868056,-0.052564907351728724
55,8,2,11,permC,0.23193136264682535,0.08853064688430745,-0.0016052241140723418,-0.05224626332932484
55,8,2,11,margin,0.2362565861946012,0.0867947116941841,0.001742294006754047,-0.10433066420679292
55,8,2,11,both,0.23637239285853967,0.08636208568460965,-0.001058651520255157,-0.10382792243366987
55,8,4,11,real,0.2229108923985405,0.09298897623656345,0.011449818295090156,-0.10011194339677428
55,8,4,11,permC,0.22247263231622474,0.09155498800569502,-0.001384539259139404,-0.09735958167265955
55,8,4,11,margin,0.2303350964225217,0.09359318319235255,0.0019513063751161368,-0.20739518280317354
55,8,4,11,both,0.23001988133759388,0.09302934154957779,-0.0008825910249565713,-0.20692539290311399
55,1,1,29,real,0.2592949848911039,0.08652499182115747,0.00476392780094706,-0.0016120217396717222
55,1,1,29,permC,0.2592660350706453,0.0861584668905628,0.00014488889856911769,-0.0015543765045111235
55,1,1,29,margin,0.23905808879319254,0.07799688044912863,0.0005870040904341067,-0.045504411498451816
55,1,1,29,both,0.2389123607578644,0.07796458200688153,0.00023031305230656696,-0.04554221014179554
55,1,2,29,real,0.2515059060356063,0.0902736246353769,0.003796498500351399,-0.040484918589299076
55,1,2,29,permC,0.2516094931530844,0.08975724109841554,0.00018088349722097014,-0.03942384945489097
55,1,2,29,margin,0.231715737710209,0.0804337887697665,0.0005822086534067553,-0.10764187517341858
55,1,2,29,both,0.2316282365931989,0.08038522401467096,0.0002697919963637514,-0.10763539943567779
55,1,4,29,real,0.24076558940413884,0.09338465391860973,0.0034978607550614493,-0.10423785545032652
55,1,4,29,permC,0.24077052096242563,0.09330227825505247,0.00021172823870922264,-0.1028473038291402
55,1,4,29,margin,0.22719239144785933,0.0878894153326303,0.0006175306788978411,-0.2136791757656718
55,1,4,29,both,0.22717254268288115,0.08790073561452513,0.00032227048537344927,-0.2136555435644124
55,4,1,29,real,0.2584664418536998,0.08679010139833784,0.011122825535038674,-0.0025394799553777416
55,4,1,29,permC,0.25927375053048257,0.08630101015683321,-0.0002600904511152561,-0.0015339600404520222
55,4,1,29,margin,0.23874375677956808,0.07795723645709232,0.0020255325760656267,-0.04559199986563882
55,4,1,29,both,0.23893517618883198,0.07791694072408203,-8.007187738634514e-05,-0.045475923922045816
55,4,2,29,real,0.2507029207118431,0.09047161575474384,0.010723141048434044,-0.04084463199101407
55,4,2,29,permC,0.2515852250690534,0.08986813930590012,-0.00034486800278716684,-0.039524205141155636
55,4,2,29,margin,0.23146738185903,0.08057917746698079,0.0022467752702360995,-0.10750342540940777
55,4,2,29,both,0.23159366409400295,0.08030113151021565,5.2441261574202424e-05,-0.1074760790210247
55,4,4,29,real,0.24015604879190947,0.09397436623155682,0.01070366589989826,-0.10431840625528734
55,4,4,29,permC,0.24082277670728996,0.09345662245531138,-0.00017274215098079618,-0.10280637840508675
55,4,4,29,margin,0.2269764502930905,0.08794916129361731,0.0021322461562490735,-0.21369057714113912
55,4,4,29,both,0.22709981921992445,0.08780532587074175,6.833273684336811e-06,-0.21359430962665887
55,8,1,29,real,0.25881781878374865,0.08661981015665243,0.016656904344288237,-0.002577776730213736
55,8,1,29,permC,0.25930371069624086,0.08631338782999587,-0.0005401265900511765,-0.0014708730766168725
55,8,1,29,margin,0.238749248292004,0.07779708390475512,0.0023685441093242166,-0.04583136407141716
55,8,1,29,both,0.23895974907429005,0.07794355243918613,-7.292513659579167e-05,-0.04546656535202277
55,8,2,29,real,0.2506891133469684,0.0901119380693447,0.015991223209653828,-0.041148925413879836
55,8,2,29,permC,0.2516533840554167,0.08986344947198455,-0.0006399350308750884,-0.03947614906647248
55,8,2,29,margin,0.2314627617587854,0.08054331657194208,0.0027004817233836536,-0.10763209469529714
55,8,2,29,both,0.2316179374332935,0.0803131135825143,-2.1995466985132606e-05,-0.10754830392035153
55,8,4,29,real,0.2399913802881444,0.09419126809846684,0.015280800940645312,-0.10531364679862584
55,8,4,29,permC,0.2409155579870688,0.09351286761107293,-0.000362845346989521,-0.1026533584983244
55,8,4,29,margin,0.2269983752093034,0.0882065178710114,0.002739915248817809,-0.2136652837876073
55,8,4,29,both,0.22708637649942504,0.08788524319543485,-8.709593021194449e-05,-0.21368602700132266
62,1,1,11,real,0.19480947682097505,0.08803887500974812,0.003443530304516773,0.005640675549461663
62,1,1,11,permC,0.19524756168581534,0.0875445511943459,-0.0001244168893797156,0.008855250418784117
62,1,1,11,margin,0.188906901442167,0.08269875860913546,0.00036897824794932904,-0.06923605086911411
62,1,1,11,both,0.18886102326839255,0.0827057082893406,-0.0004550251014705612,-0.06926832962801777
62,1,2,11,real,0.18975207091624327,0.09155275619003714,0.0036255868900745467,-0.015656894254150268
62,1,2,11,permC,0.19006469604635107,0.0913525185821185,-4.413683408710512e-05,-0.012544095915092979
62,1,2,11,margin,0.18195918435461747,0.08638574329220951,0.0004029482638171489,-0.12076960847152002
62,1,2,11,both,0.1819022526093278,0.08642856411921342,-0.0004407422462580357,-0.12082157439107896
62,1,4,11,real,0.18528160145225853,0.09439393484671452,0.004381962713784761,-0.06830661567125475
62,1,4,11,permC,0.18559376488831106,0.09422982359520574,5.3748577868088315e-05,-0.06585230774395248
62,1,4,11,margin,0.1753667681634756,0.09154148617634673,0.0004921596173312522,-0.20644166817771287
62,1,4,11,both,0.17525648096472562,0.09155947909507778,-0.00028131145758415277,-0.20642341466211206
62,4,1,11,real,0.19396381694443507,0.08840655390084998,0.008697546188812336,0.002198322303523329
62,4,1,11,permC,0.19513239361667525,0.08773517885771026,-0.001523279454694095,0.008977521725685009
62,4,1,11,margin,0.18872860966754584,0.08277057028772103,0.00040688841852908514,-0.0691302368202699
62,4,1,11,both,0.18903976460153615,0.08267790148210058,-0.0022985755318246275,-0.06929565545001623
62,4,2,11,real,0.18904287073621953,0.09167787050448545,0.009219243215193332,-0.018759607059265382
62,4,2,11,permC,0.18994403223058784,0.09153656055470324,-0.0014985903743675126,-0.012477415583158114
62,4,2,11,margin,0.1818985133844443,0.08642395626759468,0.00034886583532633964,-0.12075578702174639
62,4,2,11,both,0.1820186765728258,0.08642190311351364,-0.0022589726582731193,-0.12082358019473845
62,4,4,11,real,0.18488457063792468,0.09480986901950872,0.009873775323494297,-0.0715111721917791
62,4,4,11,permC,0.18537310272716123,0.09418978690800502,-0.0013613045800258312,-0.06574622702963112
62,4,4,11,margin,0.17526076918998487,0.09160279678280286,0.000571991644838149,-0.20629393227194154
62,4,4,11,both,0.17535382148143613,0.09160655901327776,-0.001985649417878164,-0.20631152801405045
62,8,1,11,real,0.19325873327411683,0.0893028785640961,0.022419339741256608,-0.00011886139399019946
62,8,1,11,permC,0.19519706326089278,0.08742435668631258,-0.0024564697706604965,0.008993674420424461
62,8,1,11,margin,0.1886085898546984,0.08297108354163812,0.0005747776401607932,-0.0689518299646285
62,8,1,11,both,0.18905727869107064,0.08262786857541247,-0.0034558679750583596,-0.0692213808309428
62,8,2,11,real,0.1884848367496109,0.09263669743073949,0.02131546411929739,-0.022702363405119125
62,8,2,11,permC,0.18994311128257818,0.09134956798400934,-0.002336403263168316,-0.012365885461253065
62,8,2,11,margin,0.18192419868669393,0.08660420920805426,0.0004865581227996296,-0.12060757710026339
62,8,2,11,both,0.18197652318462235,0.08641176346800994,-0.003285140332799095,-0.12061818080695727
62,8,4,11,real,0.18458143423239168,0.09567807458638417,0.02306996700613867,-0.07435395775909254
62,8,4,11,permC,0.18541419401980583,0.09401190900790671,-0.0019368726637061886,-0.06537245210260563
62,8,4,11,margin,0.1751983519056469,0.09174287772964003,0.00087190895533093,-0.20598349732743906
62,8,4,11,both,0.17538381632098227,0.09161402384350721,-0.0030056854379623783,-0.2060999969718275
62,1,1,29,real,0.19022047899253441,0.08500972996420585,0.001645001680530325,0.012965094718784698
62,1,1,29,permC,0.1905636578320883,0.08481821738646275,0.0001202473556807804,0.01642069587321952
62,1,1,29,margin,0.19616483425025533,0.08656427152928992,0.0002416952070752968,-0.05867802242706491
62,1,1,29,both,0.19604031181023884,0.08656343975353566,-0.00019100547511297084,-0.05870808846024779
62,1,2,29,real,0.1844254032112122,0.08626541677834296,0.002306219055153704,-0.004590294556599215
62,1,2,29,permC,0.18473237675760126,0.08627957855994278,7.634793593463046e-05,-0.0018398101965339253
62,1,2,29,margin,0.18961316008019674,0.08998197546401339,0.0003104666281554258,-0.11443244204789157
62,1,2,29,both,0.18951923966645873,0.08993004985890424,-0.00017415348571653277,-0.11451442751275814
62,1,4,29,real,0.1777858323423639,0.09075460757821346,0.003205831456115314,-0.06487286027578248
62,1,4,29,permC,0.17806950124252907,0.09089023364586815,0.0001069851130604075,-0.06299135113955304
62,1,4,29,margin,0.1766375001693867,0.09589137889318938,0.0002688328858175178,-0.19990339628226556
62,1,4,29,both,0.17656122873229566,0.09588888949021136,-0.00012252258110614922,-0.1998921171001838
62,4,1,29,real,0.18973954089307668,0.08602936794637443,0.004744306209940419,0.010478704537022479
62,4,1,29,permC,0.1903294400163414,0.08494812970492921,0.0005213157569972741,0.01629966162486432
62,4,1,29,margin,0.19637418987039892,0.08681046593222558,-0.0009141579207896562,-0.05851462948601789
62,4,1,29,both,0.19590735340773682,0.08661760869465923,-0.0008125601466048108,-0.05868894445956018
62,4,2,29,real,0.18414952883292657,0.08701383518377548,0.006044308322548921,-0.006437900000376315
62,4,2,29,permC,0.1846154213645993,0.0864504014399027,0.00047173711357665715,-0.001966523668563591
62,4,2,29,margin,0.18967906817635855,0.09020978865135276,-0.0009282131724779966,-0.11435187577961303
62,4,2,29,both,0.1893576007191255,0.08992922419194269,-0.0008620786499969242,-0.11456165400485908
62,4,4,29,real,0.17777416709935434,0.09143206712755181,0.007497397988388646,-0.06616698845468147
62,4,4,29,permC,0.17787497920380174,0.09093482496221204,0.0005462107909920503,-0.06307422811129308
62,4,4,29,margin,0.17681126053911578,0.09623452713177487,-0.0009028392376283685,-0.19975582233679948
62,4,4,29,both,0.1764453247270377,0.09586300129413489,-0.0007023034728459072,-0.1998311993197441
62,8,1,29,real,0.18996289961257928,0.0865420765895112,0.01748975668134848,0.007627555250490876
62,8,1,29,permC,0.19024644436469512,0.08484549354808121,-1.712098655085964e-05,0.016061635198070134
62,8,1,29,margin,0.196423692628932,0.08681266559408851,-0.0011816813396553494,-0.05851368043037543
62,8,1,29,both,0.19597781616934715,0.08670904212873828,-0.0019679576211595606,-0.058646070745739354
62,8,2,29,real,0.184393333771347,0.0875617716751448,0.01786055461657951,-0.01021825346428539
62,8,2,29,permC,0.18446435867139377,0.08631871718471193,-1.643622662055494e-05,-0.002154286692006855
62,8,2,29,margin,0.18973112570875894,0.090228678721545,-0.0009808944061073428,-0.11413608453873422
62,8,2,29,both,0.18940593230827837,0.09003302838716172,-0.0019514590726007288,-0.11445276323908733
62,8,4,29,real,0.17854076384920456,0.09186587487047707,0.02080159271218092,-0.06845939348882885
62,8,4,29,permC,0.17774969146177436,0.0908896259818263,0.000283661634218955,-0.06303636695131223
62,8,4,29,margin,0.17703503389728112,0.09631827915886453,-0.0010884850077150972,-0.19967299563237803
62,8,4,29,both,0.1765588376947149,0.09590495939143334,-0.0015052666231224197,-0.1994358912816451
63,1,1,11,real,0.23221262184665326,0.08697219512251834,-0.0007829919433628245,-0.03149147759755229
63,1,1,11,permC,0.23200434214563392,0.08686335712347322,-0.00037201616579102264,-0.03143789933487864
63,1,1,11,margin,0.21409445057129553,0.08842447068505674,-0.00010911418983441018,-0.061421532003461135
63,1,1,11,both,0.21410859864231985,0.08836397765770984,-0.0003892817923286478,-0.06146661313825568
63,1,2,11,real,0.22529080323658943,0.08667116249145003,-0.000605119099347638,-0.049787529721711896
63,1,2,11,permC,0.22502988255058676,0.08652852742527316,-0.0003890763799886491,-0.049928884517251054
63,1,2,11,margin,0.20828156553621324,0.09135720870698447,-9.358670961957341e-05,-0.1161232479043931
63,1,2,11,both,0.20827929247750018,0.091293954270166,-0.00036104158384585766,-0.1161556163109197
63,1,4,11,real,0.21437892184097718,0.09076762660213931,-0.0008933163221173472,-0.10574045893062944
63,1,4,11,permC,0.21451067704866741,0.09068329831288084,-0.00038182744028507815,-0.10558636756369531
63,1,4,11,margin,0.19969387782945763,0.09514903922510197,-8.387063714910639e-05,-0.2170575486107484
63,1,4,11,both,0.19972508671111858,0.0951234331870236,-0.00030486414964612607,-0.21704345565554573
63,4,1,11,real,0.23147108882509745,0.08767297671947841,0.006583174456599386,-0.03225625709755397
63,4,1,11,permC,0.2321214455576281,0.08707575169565553,-0.0014412802070134325,-0.03131673394297156
63,4,1,11,margin,0.2140702933165684,0.08841009624929468,-0.00034009615820310146,-0.06142721699971029
63,4,1,11,both,0.214084129686325,0.08839309366758435,-0.0009862798663214563,-0.06140854528424139
63,4,2,11,real,0.2248559071913707,0.0873777048284809,0.005810780930563679,-0.05150257559176446
63,4,2,11,permC,0.22512677463282751,0.08666922096571865,-0.001342113994138444,-0.04969149269827136
63,4,2,11,margin,0.2082500519887321,0.09138490329830949,-0.0003063626906386248,-0.1161107269132926
63,4,2,11,both,0.20822661802219702,0.09127495243473009,-0.0010110254917883401,-0.11615053429085508
63,4,4,11,real,0.21400711337316725,0.0913497376553753,0.004999631922316727,-0.10797845658615925
63,4,4,11,permC,0.2144628449263978,0.09080438287748448,-0.001325575781364191,-0.10533968647164493
63,4,4,11,margin,0.19970702349056463,0.09537987328402939,-0.00015001424900064803,-0.21689839525048038
63,4,4,11,both,0.1996101021725276,0.09511925497194228,-0.0009038443728625797,-0.21698736995075504
63,8,1,11,real,0.2313930591768458,0.08809493512481158,0.009948923257755463,-0.03254391030263175
63,8,1,11,permC,0.23212614011291124,0.08711793396541738,-0.0023018244733259696,-0.031303086669245556
63,8,1,11,margin,0.2139936868285869,0.08850019301763204,-0.0006600590580090604,-0.06121090473798034
63,8,1,11,both,0.21413378107104994,0.08847180575284379,-0.0012748868036176382,-0.06136457589098237
63,8,2,11,real,0.22490616914225778,0.08762665555812961,0.008784712336357154,-0.052182046192204845
63,8,2,11,permC,0.2251050904696283,0.08670490256161467,-0.0021112331344210937,-0.04958642029851547
63,8,2,11,margin,0.20810689106369837,0.09157673838442158,-0.0005762849434985118,-0.1158443740046166
63,8,2,11,both,0.20822543544929184,0.09134877636626465,-0.0013648990006698465,-0.11617183146918138
63,8,4,11,real,0.21395217490073948,0.09169564702186783,0.0075281233285377685,-0.10910336718617206
63,8,4,11,permC,0.21455433802815166,0.09084909421977237,-0.001990803170989245,-0.10513072232123145
63,8,4,11,margin,0.19949059305181846,0.09550317893664108,-0.0006192975367328064,-0.21683140337667664
63,8,4,11,both,0.19962409037271633,0.09515984531042211,-0.0012565977735438751,-0.21700754702088115
63,1,1,29,real,0.22498428654224706,0.08516493942142256,0.0014027681152755656,-0.010637997057486137
63,1,1,29,permC,0.225162020440522,0.08512810012411504,0.0002916253254692339,-0.010540284598003019
63,1,1,29,margin,0.22314965058924388,0.09186370599000383,6.18054269964178e-05,-0.06660463608102313
63,1,1,29,both,0.22307468261424815,0.09182792819956462,-9.63265455164175e-05,-0.06657630640099987
63,1,2,29,real,0.21612436168575766,0.08674284039264248,0.0012936022885288259,-0.03616706451948007
63,1,2,29,permC,0.2161317733587171,0.08666061581716095,0.00024107522109519566,-0.03601073633762425
63,1,2,29,margin,0.21821510613046677,0.09598916308058135,0.0001229690508110596,-0.13157683315599394
63,1,2,29,both,0.21817241105022464,0.09598566211133695,-5.3187011041261334e-05,-0.13156652756531018
63,1,4,29,real,0.20413564961955796,0.08937305226964729,0.0012247813454408785,-0.0938412707201877
63,1,4,29,permC,0.20437534197626647,0.08927317875891135,0.0002753978176410765,-0.09358179899869805
63,1,4,29,margin,0.2072461787101523,0.09579677684037684,7.429189100565299e-05,-0.21585569281917016
63,1,4,29,both,0.2072300649240959,0.09578499358333933,2.5319102273602116e-05,-0.21571820395536617
63,4,1,29,real,0.22485890476805398,0.08595739237816609,0.004784972853755362,-0.01153254090151353
63,4,1,29,permC,0.22507662120766914,0.08510681094300493,0.0005282415294881975,-0.010510147997248365
63,4,1,29,margin,0.22315715014919524,0.09194258893708898,0.0006030715372347024,-0.06657663961565854
63,4,1,29,both,0.22300473078485653,0.09188328792013883,-2.046264330016201e-05,-0.06653941661210402
63,4,2,29,real,0.2161664835035491,0.0872547126166884,0.004207848027155385,-0.037529567363360695
63,4,2,29,permC,0.2159944543699273,0.08663049069275428,0.00045392712572249943,-0.036004364036261255
63,4,2,29,margin,0.2182603551790987,0.09608915211042655,0.0007338249184610605,-0.13147924693321766
63,4,2,29,both,0.21815727565257093,0.09603895001936452,8.27184340415251e-05,-0.13146959623354781
63,4,4,29,real,0.20421502746223927,0.09011488900696868,0.003929751347173169,-0.0954130493009626
63,4,4,29,permC,0.2042280562112938,0.08925720767687678,0.0005243452339521542,-0.09353933118565128
63,4,4,29,margin,0.20729016690337349,0.0959319433155979,0.0006690933620394819,-0.21577416099301008
63,4,4,29,both,0.20731109484138116,0.0958448449246646,0.0001621222988965147,-0.21562037487206367
63,8,1,29,real,0.2247241424755421,0.08631694628032341,0.007941744853880292,-0.011990416556926287
63,8,1,29,permC,0.2252395002592939,0.0853437916403803,-0.0004132548837421553,-0.010536900030349506
63,8,1,29,margin,0.223071991536039,0.09187757980664107,0.0006306646701881117,-0.06644838330687237
63,8,1,29,both,0.22302978738485754,0.09185736672119219,-0.0004020271191566097,-0.06655917089357044
63,8,2,29,real,0.21600234753433212,0.08755423368517147,0.0068806029120752985,-0.038471460133978466
63,8,2,29,permC,0.21615467466143154,0.08684220170321226,-0.00037576168233113827,-0.03591930846418568
63,8,2,29,margin,0.21819255321665473,0.09610637833195271,0.0009294143498373892,-0.13118299432600855
63,8,2,29,both,0.2181753881689242,0.09600148327547313,-0.000299322671237436,-0.13148982714443674
63,8,4,29,real,0.20422455921854035,0.09041375585062418,0.006786519149986921,-0.09617092915368654
63,8,4,29,permC,0.2043979967591757,0.08945606394500169,-0.00024568941482045836,-0.09339462145429468
63,8,4,29,margin,0.20722892471777837,0.09604277529895063,0.0008073711351688957,-0.2155352200440479
63,8,4,29,both,0.2074646560315539,0.09586926617992297,-0.0002000708792593564,-0.2156207578558295
67,1,1,11,real,0.16886125637042432,0.10724240299238014,0.0022251576028111024,-0.03853743980974786
67,1,1,11,permC,0.16877695041363436,0.10680670912220655,-0.00021167221509493794,-0.037546455350689234
67,1,1,11,margin,0.16705694880159577,0.10296759023276975,-0.0003565770137630338,-0.07927462301167801
67,1,1,11,both,0.16704114269176654,0.10294481739408713,-0.00037437399465607235,-0.07935919489792254
67,1,2,11,real,0.16635002665013243,0.11300396968028917,0.002246014389936102,-0.07298285000429697
67,1,2,11,permC,0.1663665942040411,0.11263619110937843,-0.00011534372339603674,-0.07191639384066442
67,1,2,11,margin,0.16452924326982282,0.10481864016766651,-0.00037041115356363047,-0.14461045599696504
67,1,2,11,both,0.16451989803947753,0.10480031773629002,-0.00034492489301080065,-0.1446517446417637
67,1,4,11,real,0.15965208267332803,0.11822599447583086,0.0023448111782780516,-0.1437445189000746
67,1,4,11,permC,0.15957841224360103,0.11767266863187578,-0.00027799460580740787,-0.14293951040719538
67,1,4,11,margin,0.15790477308709194,0.11569546579753205,-0.00036775732149207,-0.2544158751957472
67,1,4,11,both,0.1578092718843991,0.11573864027046278,-0.00027301686573762607,-0.2543879096453443
67,4,1,11,real,0.16871650522073603,0.10736143035852735,0.005648624594403859,-0.03864131326898813
67,4,1,11,permC,0.16875981714105512,0.1069105502740304,-0.00027853442745666884,-0.037452043826781536
67,4,1,11,margin,0.1669200853512327,0.10284912389506125,-0.00048814088657110155,-0.07923367326908304
67,4,1,11,both,0.16702251576011365,0.10307700527952503,-0.0008093898426383788,-0.07930940282320088
67,4,2,11,real,0.16598412815461483,0.11307309787777281,0.005299056358393478,-0.0734571484866726
67,4,2,11,permC,0.166321814503039,0.11273074001713461,-0.0002533464259467562,-0.07189312280694571
67,4,2,11,margin,0.16441869662844988,0.10480725998626567,-0.00039889215977572295,-0.1444664233877741
67,4,2,11,both,0.16445692440901183,0.1049511040540919,-0.0006940156315291454,-0.1445160274575781
67,4,4,11,real,0.15927915108173346,0.11828585426612431,0.005413326489944183,-0.14420334403924148
67,4,4,11,permC,0.1595797278429182,0.11772501867938516,-0.0002482493156610218,-0.14274849138077955
67,4,4,11,margin,0.15784728422493122,0.11566186471457784,-0.0003302851432450219,-0.25420588940209715
67,4,4,11,both,0.1578046722834864,0.11580840465125945,-0.0006524809194062934,-0.25428256577630903
67,8,1,11,real,0.1685483673229591,0.10812212604249474,0.006819937123015947,-0.03952276378525327
67,8,1,11,permC,0.16875090022241335,0.10697791475738866,-0.0007212570364999726,-0.03737820985286094
67,8,1,11,margin,0.16683457116351386,0.1028108620951392,-0.0005342013965389341,-0.07917384693913262
67,8,1,11,both,0.1669914694962946,0.10311728972477364,-0.0011845465984481143,-0.07932472581394281
67,8,2,11,real,0.16579752000863424,0.11378272062999331,0.006471727927914219,-0.0743372399620291
67,8,2,11,permC,0.16631099429237423,0.11282259004896512,-0.000859040236183726,-0.07198226003421879
67,8,2,11,margin,0.16432198141468157,0.10482331342295287,-0.00043063106434556203,-0.1443922754524257
67,8,2,11,both,0.16449335261029396,0.10496158043933476,-0.000983021004111286,-0.1444451990650924
67,8,4,11,real,0.15901241002641692,0.11882587151329514,0.006612816827727379,-0.14505661674633552
67,8,4,11,permC,0.15960429264173506,0.1177783149931366,-0.0008749610783913102,-0.14285864656054598
67,8,4,11,margin,0.15776368229742693,0.11577855036396109,-0.0002671830335130761,-0.254036900452447
67,8,4,11,both,0.15774187877940082,0.1158502305212396,-0.0009076197073356328,-0.25417787079917054
67,1,1,29,real,0.1691892712667576,0.11362709702470682,0.002016764942862995,-0.02917189632250355
67,1,1,29,permC,0.16913585194756586,0.11341813662680697,0.00020860324967444943,-0.02785759074498061
67,1,1,29,margin,0.16646315521862715,0.11191069065085373,0.00023531314194905062,-0.06625784565542572
67,1,1,29,both,0.16643612396914687,0.1119777395257103,0.00025592278016353665,-0.06624785029223035
67,1,2,29,real,0.16653177528064134,0.1192996098941746,0.002436150879181207,-0.07506331571062487
67,1,2,29,permC,0.16643002128872153,0.11917673867518189,0.0002344645047508235,-0.07414253481434376
67,1,2,29,margin,0.16240747600195665,0.11702600496199689,0.0002580991266438829,-0.12814698040899397
67,1,2,29,both,0.16236726457920153,0.11711408373624589,0.0002828937435633931,-0.12813280006709357
67,1,4,29,real,0.16139463211537508,0.12437959104460679,0.0023354227744531164,-0.14088455667355937
67,1,4,29,permC,0.16124148688088324,0.1242699769439195,0.00016036342576612275,-0.1399371487515349
67,1,4,29,margin,0.15746646121476512,0.12007658614586877,0.00023492822947154823,-0.23226157466790268
67,1,4,29,both,0.15744580340530479,0.12013886760917927,0.00029749308238849475,-0.23220962409000487
67,4,1,29,real,0.16885256513672353,0.1138289333762277,0.006362738494467806,-0.029414095916779615
67,4,1,29,permC,0.1690745184530259,0.11354660279371612,-4.588139430448484e-06,-0.027820580004012746
67,4,1,29,margin,0.16646476307986657,0.1120597062224553,-0.00010478720729277986,-0.06621525692098516
67,4,1,29,both,0.16643981760524856,0.11195895350843123,0.000318931281023301,-0.06632843335826294
67,4,2,29,real,0.16615709177493573,0.11947338371323353,0.006668675575654481,-0.07541896416003246
67,4,2,29,permC,0.16637835371201828,0.11931978798466229,3.511477784715056e-05,-0.07409168241117467
67,4,2,29,margin,0.16237893688970573,0.11721597742843708,-1.2748040478007441e-05,-0.12803513849243348
67,4,2,29,both,0.16239026706777487,0.11704925776495184,0.0003261386889577278,-0.1282331466885916
67,4,4,29,real,0.1612799759466385,0.12458860476788362,0.006233476161072393,-0.14157467643282096
67,4,4,29,permC,0.1612070242529383,0.12437990210303097,-3.412771650604385e-05,-0.1398814377637343
67,4,4,29,margin,0.15756035327396722,0.12027897499922442,-0.00011893810755752206,-0.23223275192124937
67,4,4,29,both,0.15743794286454135,0.1200836312871048,0.00044142492336244715,-0.23220928381592326
67,8,1,29,real,0.16868478199333015,0.11469679202059796,0.008027734444346374,-0.030346484725393464
67,8,1,29,permC,0.16906390078733777,0.11355309139515464,-0.0002282699982908698,-0.02778139587702358
67,8,1,29,margin,0.16637455671102108,0.11224006614834584,-0.0001508331810524584,-0.06620634658481642
67,8,1,29,both,0.16647048173162315,0.1120452155822544,0.0002435224977055117,-0.06639822659626907
