q,K,seed,world,I,P,C,W
77,2,11,margin,0.2753876865655423,0.11436482611685017,0.0005378488849042776,-0.07843757223174683
77,2,11,rowshuf,-0.0002117684561149154,0.0731904876116602,-0.00012007140213290968,-0.12588629348413344
77,2,11,colshuf,0.26460385885998905,-0.0387317186282379,-0.0004786794199082567,-0.11575010864636069
77,3,11,real,0.27406725690884215,0.10790762525608909,0.01045000315497599,-0.009438294535689276
77,3,11,permC,0.2747808253850408,0.10692019923591985,-0.00042684768870835754,-0.0018186214532443885
77,3,11,margin,0.272932183148762,0.11838832927860525,0.0011595641159378907,-0.12745106275994827
77,3,11,rowshuf,-0.0001510367308417045,0.07643232590472154,-0.0003888998464942894,-0.1787388577687248
77,3,11,colshuf,0.26146602989223966,-0.03581043728660689,-0.0003009070816482514,-0.16794858049157535
77,5,11,real,0.26552833374613566,0.11407399476989014,0.01466724681493813,-0.06381512901612972
77,5,11,permC,0.2661016968485393,0.11410073414470304,-0.00043559940727007823,-0.05496766531275722
77,5,11,margin,0.27149914339177117,0.1195944648450924,0.0011019949566073717,-0.21141235301913133
77,5,11,rowshuf,-0.00015414269994385812,0.08223759101853399,-0.00040459075718697146,-0.28684018142528456
77,5,11,colshuf,0.26096074684870646,-0.034262770724657304,-0.0005307910663928753,-0.24601068469084117
77,8,11,real,0.2654658238922908,0.11117061337286176,0.01840932951217148,-0.11406380779175793
77,8,11,permC,0.2652231183303202,0.11074168453178983,-0.0007820553166352957,-0.10415478962436543
77,8,11,margin,0.26616330118027565,0.12164393991754163,0.0017719059467038167,-0.2961129669444524
77,8,11,rowshuf,-0.00014115579634766764,0.08825177467665495,-0.0010451725097227749,-0.4227771517172709
77,8,11,colshuf,0.26168916758705574,-0.030976656253395688,-0.0007492246727862824,-0.31761413049737486
77,1,29,real,0.26595679161214436,0.11896284272842905,0.004925724726369846,0.025412117625957045
77,1,29,permC,0.2663100252830941,0.11859913146956581,-0.00022915628355503018,0.029640230262258524
77,1,29,margin,0.2691289976356568,0.10955314637682832,0.0005294978555512031,-0.02708815519029862
77,1,29,rowshuf,-0.0002580949793347017,0.07213022287840481,-0.00018475734493327475,-0.06317078896722902
77,1,29,colshuf,0.2710333232151547,-0.03766796016638368,2.397760637074901e-05,-0.0672340077028798
77,2,29,real,0.265413817186905,0.12028432321146354,0.006121676547997676,0.002896164242538514
77,2,29,permC,0.2652782202136361,0.12034335379466694,-8.492204792514187e-05,0.0068394480406756275
77,2,29,margin,0.266872096822491,0.11333308445063037,0.0006231995445679372,-0.0709277507004879
77,2,29,rowshuf,-0.0002025929263244815,0.07382087348837915,-5.125389527590081e-05,-0.11298674612966234
77,2,29,colshuf,0.26758929002780185,-0.03535378904487008,-8.736305588960547e-05,-0.12567138425451235
77,3,29,real,0.2657942475377706,0.11771152185789344,0.009779771133696685,-0.012079045397954022
77,3,29,permC,0.2649551808181641,0.11755462271115108,-0.00035652589482392433,-0.0046001421209704765
77,3,29,margin,0.26419701084067837,0.11463688758038071,0.0008800997244076217,-0.12088227650078474
77,3,29,rowshuf,-0.00031864974308080474,0.07755344823490681,-0.0002834134833102723,-0.16262437605752458
77,3,29,colshuf,0.265883930885056,-0.03303357804087071,-0.0005461051540223046,-0.17352006951052135
77,5,29,real,0.25815794140979587,0.12120473512239155,0.012821778397620193,-0.06735971330452421
77,5,29,permC,0.2577670091102635,0.12137654823538495,-0.0006422445868990803,-0.058627814899516455
77,5,29,margin,0.26202094779053653,0.12056780467192928,0.0007941128926277075,-0.20249961632357855
77,5,29,rowshuf,-0.00024693503614385087,0.08329251465961032,-0.0008638719844937063,-0.2735200269647815
77,5,29,colshuf,0.2651883048400211,-0.03029915504801955,-0.0007821018755546822,-0.2579717948788427
77,8,29,real,0.25903696564207174,0.1193392899384752,0.017326894863649828,-0.09441843407800685
77,8,29,permC,0.2585105735747226,0.11946335003505604,-0.0009864626513890196,-0.08455585735268524
77,8,29,margin,0.25509896413871624,0.1228415377506175,0.0011053827965560408,-0.28504719373141907
77,8,29,rowshuf,-0.0002970843296167258,0.09115680273479182,-0.0012949188299108219,-0.3992517538701873
77,8,29,colshuf,0.27077878493306906,-0.02712369199405108,-0.0009838224398007098,-0.350869696073452
83,1,11,real,0.09064054761041333,0.07175829258247357,0.004847859629321697,0.10940655765138366
83,1,11,permC,0.09167016821242226,0.06906737405026359,-0.0008337453659612212,0.11725552345726341
83,1,11,margin,0.0945187495559681,0.01962051130730469,0.0003030785120081888,-0.09868965306952356
83,1,11,rowshuf,-0.0002959924419552451,0.015366149866686264,-0.0007285014158237105,-0.0982974183256386
83,1,11,colshuf,0.10223915307396739,-0.12475355391990277,-0.0009630455705363546,-0.09802805885169157
83,2,11,real,0.08919190344858935,0.0821420399579723,0.005924103410459835,0.02208841823468056
83,2,11,permC,0.09093787427288744,0.07931641129518549,-4.461649698433989e-05,0.032684383857779366
83,2,11,margin,0.0923576425522557,0.028895672307629117,0.0003273411799550226,-0.18330691900715973
83,2,11,rowshuf,-0.0003198057451415659,0.023629611878555168,-0.0015693015934508114,-0.22477241070437382
83,2,11,colshuf,0.10186689107417794,-0.11951322328933948,-0.0025333425962547713,-0.22075614706854788
83,3,11,real,0.09296004187028498,0.08680805557004928,0.006197120187364364,0.0031318173727418923
83,3,11,permC,0.09423130072461787,0.08236944390389415,0.00010779091597733678,0.01256085852887015
83,3,11,margin,0.09216472025653284,0.03434182319446447,-0.0008443592077463554,-0.26435488484508507
83,3,11,rowshuf,-0.00048456700703102446,0.03764168754093998,-0.0024221173411569465,-0.33990492678376993
83,3,11,colshuf,0.10046868428481848,-0.10834791882553986,-0.0025835725658210074,-0.29470326001041214
83,5,11,real,0.09276316144803042,0.09050012785869174,0.017557076386885674,-0.09362700750018706
83,5,11,permC,0.09410921021536157,0.08678272916216281,-0.0011752722120650836,-0.08638845616620638
83,5,11,margin,0.09283203025805954,0.05233084235739089,-0.0022039913039608823,-0.35366534132607363
83,5,11,rowshuf,-0.000489326806847425,0.05861035142184257,-0.0012045636408691367,-0.46021845265071987
83,5,11,colshuf,0.10146145466428971,-0.08500845744959201,-0.002925368456027283,-0.43196414537541117
83,8,11,real,0.09617656574639132,0.0967178790804814,0.04184353836545016,-0.1967618975126744
83,8,11,permC,0.09688724974443635,0.09161516001112886,-0.003435032650750014,-0.1914703199541798
83,8,11,margin,0.09796277297443376,0.04322197580682989,-0.006519073144868391,-0.20907875844628027
83,8,11,rowshuf,-9.523763211841119e-05,0.04992430226460058,-0.005286298586334068,-0.37023312932929503
83,8,11,colshuf,0.10612301279833769,-0.0956122797351328,-0.004448207078535651,-0.11948413054344051
83,1,29,real,0.08790791742713293,0.06372443013498749,0.003966066571139552,0.12048063231720148
83,1,29,permC,0.08724738428695555,0.06282382868431424,0.0002901362469626504,0.1305300147318998
83,1,29,margin,0.09249921190488448,0.06775729379969367,0.00026875164687984826,-0.1348707369187803
83,1,29,rowshuf,0.0015196351525317748,0.04111596271201697,-0.00012044056910952744,-0.12262028473877698
83,1,29,colshuf,0.09180291692769217,-0.10777820193559173,0.0007061259318338157,-0.149792698977668
83,2,29,real,0.08909418217648593,0.07414136400833027,0.009605199324111774,0.03686050840669512
83,2,29,permC,0.08912474899095849,0.07250354852151542,-0.00024957647964285457,0.04803834957916482
83,2,29,margin,0.08910813065471843,0.07788115790950462,0.0013156442134767687,-0.20986677403673665
83,2,29,rowshuf,0.0016759893050662758,0.055573220406945734,-0.0016282832697125567,-0.23237691182049625
83,2,29,colshuf,0.09290270466309092,-0.10049507872060374,-0.00042328793691565986,-0.27682594074751776
83,3,29,real,0.08799242204985264,0.0761695271956061,0.011703608513448352,-0.01353126931325719
83,3,29,permC,0.08792567401692761,0.07483462145726227,6.278878678531163e-05,-0.0019017708585322042
83,3,29,margin,0.09201437366299246,0.07599112966368538,-0.0004687443025262287,-0.2821228204377303
83,3,29,rowshuf,0.0013304442321961187,0.06290954505030238,-0.0014395454999759916,-0.3236959511212248
83,3,29,colshuf,0.0911748962483082,-0.08632430923389697,-0.0001734745870157206,-0.3939280257304419
83,5,29,real,0.08851241810554224,0.08699877201462214,0.02049882941046302,-0.10058785334117516
83,5,29,permC,0.08922739710742902,0.08469630601059353,0.0004879254154065982,-0.0921316022480104
83,5,29,margin,0.09079939247036858,0.09343401962192915,-0.0009258641522634135,-0.4294873312195955
83,5,29,rowshuf,0.0016507306711681287,0.07697750766445505,-0.0009183584686320119,-0.45182849606464714
83,5,29,colshuf,0.0898749733436632,-0.07247204959157506,0.0001332108911275831,-0.4849121136861789
83,8,29,real,0.09420825807745045,0.09068778341725457,0.043207005103426954,-0.1789795844742206
83,8,29,permC,0.09462455812986176,0.08533953521399806,-0.002170366189345731,-0.17100489592465015
83,8,29,margin,0.08990699720232855,0.10927446364609313,-0.003799546269797486,-0.19511190708363935
83,8,29,rowshuf,0.0013789721257435235,0.07376823219050135,-0.0024144081403344084,-0.42298862022148154
83,8,29,colshuf,0.0934038756120202,-0.07877953948408259,-0.000986793995694827,-0.06675903236154812
85,1,11,real,0.25934967113640106,0.09685554000014711,5.920952119903289e-05,0.02642588993301845
85,1,11,permC,0.25936956331599403,0.09681065724372583,-0.00038505769049378597,0.026395357924516197
85,1,11,margin,0.25800114862390744,0.10534253841980012,2.5672073894644765e-05,-0.03389932172189904
85,1,11,rowshuf,2.092807840011386e-05,0.05969414526588569,-0.00037347210087266636,-0.06757449988760889
85,1,11,colshuf,0.2617996066901266,-0.03433075843907003,-0.00019847323453076052,-0.056600906515075655
85,2,11,real,0.2588400859388027,0.09879765026257177,-0.0001617868677218914,0.028500658792302437
85,2,11,permC,0.25885878489276143,0.09863363275648668,-0.0003898842806074702,0.02964617351937748
85,2,11,margin,0.2579515919612716,0.10816429247659018,-0.00013324267245598542,-0.0820301551372015
85,2,11,rowshuf,-0.00015968396614399194,0.06422326168751924,-0.0006670826332155303,-0.11680963356066933
85,2,11,colshuf,0.26427296644682036,-0.03133508073680169,-0.000568457471809632,-0.10200268233028917
85,3,11,real,0.2603795015303427,0.10349786254397463,0.002251422878824775,0.014412630429554058
85,3,11,permC,0.2603933276439246,0.10281168129472971,-0.0007660587747344201,0.016901983179827218
85,3,11,margin,0.25849207040622796,0.11108104253493543,-0.0009939003203143317,-0.13254493126253844
85,3,11,rowshuf,-0.0001706849414563616,0.06832785616814983,-0.0014257245545138502,-0.1721138362386428
85,3,11,colshuf,0.2654005329288252,-0.03060994141311851,-0.0007301278849997278,-0.14159759533864857
85,5,11,real,0.2652380503746735,0.10876935262401342,0.002942874343567353,-0.03702427699640645
85,5,11,permC,0.2655810595897589,0.10763424754420887,-0.0011649782558142974,-0.03355550642075715
85,5,11,margin,0.2600541599669585,0.11712965393963322,-0.002054684788607236,-0.22484898304799614
85,5,11,rowshuf,-0.00013748664183608575,0.07719817706121766,-0.0006971926409109114,-0.2895217255341345
85,5,11,colshuf,0.2639638514204642,-0.029296712864964027,-0.0015425832420808046,-0.23309467206691534
85,8,11,real,0.2661474700419825,0.1090670286001214,0.0029199424236800533,-0.1313051823281386
85,8,11,permC,0.2665439914778449,0.10764839451915759,-0.002136532129489656,-0.12850365775609163
85,8,11,margin,0.2612591853813274,0.11777375347214639,-0.0030340991577608167,-0.3040067408545273
85,8,11,rowshuf,0.00017326140623460012,0.08435532432932957,-0.001857265869542934,-0.4161330686308504
85,8,11,colshuf,0.2655304536308099,-0.02587763720174977,-0.0018580143575483985,-0.33633889694046
85,1,29,real,0.2627791126056146,0.10422134724223937,0.0015069420962892837,0.030908741329530087
85,1,29,permC,0.26261427831445616,0.10416161830887159,-2.4804456651039697e-05,0.03106275682784961
85,1,29,margin,0.25939124279202463,0.10345702555984793,0.00029632695175742707,-0.03187140039864801
85,1,29,rowshuf,-0.0005615929207086756,0.06579779583631928,7.970854450424966e-05,-0.06152547453563996
85,1,29,colshuf,0.2724775927501959,-0.03974192623170239,-0.0004018989584485266,-0.0817663261379336
85,2,29,real,0.2634205470805244,0.10573987376866893,0.002481161507256996,0.026236524532658706
85,2,29,permC,0.26276320241994555,0.10555672738493807,-0.0001550914980142463,0.027550156341695244
85,2,29,margin,0.2613860299975682,0.1077016754662202,7.032274041353842e-06,-0.08685885735605336
85,2,29,rowshuf,-0.00044436061148835543,0.06902161776710705,-0.0002287686185538836,-0.12802312480078876
85,2,29,colshuf,0.2724548330949825,-0.03845779638496505,-0.0007365574428538173,-0.11889943887850535
85,3,29,real,0.26369537082786987,0.10805109287234481,0.004566732589449571,0.017676887612014403
85,3,29,permC,0.2627704524145589,0.10758479296259453,-0.0009906890095381833,0.0203351788011413
85,3,29,margin,0.26283450240119466,0.1093988331781771,-0.0004938771538226064,-0.11716754607127404
85,3,29,rowshuf,-0.0004770282225865322,0.07295486960232048,0.0004403799070553105,-0.1893560549782879
85,3,29,colshuf,0.27470372678218313,-0.036755328815473484,-0.0014142613039476168,-0.16233413537789337
85,5,29,real,0.2605289061939522,0.11481465464905406,0.0062200395438179274,-0.02256026481777144
85,5,29,permC,0.26055421006922996,0.11476063266206095,-0.001857858883698077,-0.01957319728001384
85,5,29,margin,0.26243393456217895,0.11256362736124252,-0.0011851829542412486,-0.1879287290938245
85,5,29,rowshuf,-0.000454287430769279,0.08272408519457375,-0.0008465448561762917,-0.2983001155082845
85,5,29,colshuf,0.2745780029926648,-0.0343323511690489,-0.0010538809895638916,-0.2348894827172424
85,8,29,real,0.2622965026989649,0.11600362518269511,0.006360921266904176,-0.10940076993758664
85,8,29,permC,0.26224213441499816,0.11556070711044386,-0.0022416599303454925,-0.10634823623394005
85,8,29,margin,0.26604277528810083,0.1153662255027888,-0.002250327864801745,-0.30791120311158393
85,8,29,rowshuf,-0.0004966972989105996,0.08633457910986211,-0.002206134794755815,-0.4354672821375415
85,8,29,colshuf,0.27696833321404907,-0.030140390315513785,-0.0017702182789500476,-0.36701463943717616
90,1,11,real,0.3279142152378194,0.07641393366172777,0.000505834013894646,0.0341060309743408
90,1,11,permC,0.3280511383274216,0.07641700204641655,0.00010054591099618407,0.034071651254635085
90,1,11,margin,0.326234497887544,0.06182827805531078,-6.421966108324795e-05,-0.06330844747870223
90,1,11,rowshuf,-8.906916960995288e-05,-0.027763901989821576,-0.00038537075963612777,-0.11381771839572835
90,1,11,colshuf,0.3452995772484282,-0.08389596791502131,-0.00024586426383269944,-0.10645166986967446
90,2,11,real,0.3205519761596346,0.0803463138192082,0.0005416648874786064,-0.009328702881019389
90,2,11,permC,0.32094855508144576,0.08035053809676643,-0.00020268767561949322,-0.009058563636327703
90,2,11,margin,0.3260048504221762,0.07410553241441722,7.967102630718204e-05,-0.1551561020839778
90,2,11,rowshuf,-0.00013379182668393774,-0.017315826554462323,-0.00022608683388906461,-0.22856128849879978
90,2,11,colshuf,0.34478420188896847,-0.07794302985399112,-0.00034598240904471866,-0.20387386257271828
90,3,11,real,0.3249093856789077,0.08197762830072339,0.0005739867745163848,-0.006012834680152089
90,3,11,permC,0.32538670163169825,0.08182200519327588,-0.0001738317594246752,-0.005965447100076859
90,3,11,margin,0.3245506045631995,0.07508831807275429,5.29470200963759e-05,-0.20820333624462045
90,3,11,rowshuf,-0.00010514386229091659,-0.0038785696933864387,-0.0005699373487626872,-0.33740085246320095
90,3,11,colshuf,0.3352232257154185,-0.07460995926219244,4.849521710262317e-05,-0.2252575005333711
90,5,11,real,0.3134470170398741,0.07793214548379407,-0.00030192354755474254,-0.03187552026948265
90,5,11,permC,0.31375385653469356,0.0778404553698404,-0.0006981363015868176,-0.03148582253351631
90,5,11,margin,0.32305719013178946,0.07897744345747718,-9.817198657401568e-05,-0.2768016670685031
90,5,11,rowshuf,-0.00028766825485363834,0.012079320681506042,-1.8219937057454617e-05,-0.4624475549558197
90,5,11,colshuf,0.3464574950528399,-0.06735945723064043,-0.00010272834579396392,-0.2458510040940296
90,8,11,real,0.3310169873068348,0.05648944028782261,-0.0005442159481120941,0.07745321578937298
90,8,11,permC,0.3312456015404136,0.0560850791259198,-0.0016594524434211666,0.07766438393864318
90,8,11,margin,0.32944542200692156,0.08096373656276382,-0.0002281440408461825,-0.18311803111755803
90,8,11,rowshuf,-0.00017620691194384735,0.002167556254702569,0.0006859726522613167,-0.446677781703896
90,8,11,colshuf,0.34196302196474027,-0.07221971269084262,-0.0003265080978459104,-0.20566455898113714
90,1,29,real,0.33549797392008257,0.07362729667838966,0.000534535945255793,0.040087765413468174
90,1,29,permC,0.3355984414374369,0.07366848177464197,0.000263962813898196,0.04004514649351992
90,1,29,margin,0.34366287236334736,0.0580050947374982,3.3141923738664675e-05,-0.0771437941671002
90,1,29,rowshuf,-0.00031092015462839495,-0.029852967162037055,-0.0006408467996560179,-0.13048832604137262
90,1,29,colshuf,0.32249050097108156,-0.07734746719885711,0.00042375143450562586,-0.10514786178032588
90,2,29,real,0.3294559768819074,0.08006184593400535,0.0012231051319754143,-0.002772983390408175
90,2,29,permC,0.32947789533226446,0.08037812254962856,0.0006733989916958559,-0.002619525835938691
90,2,29,margin,0.340559477994523,0.06624955054758758,-0.0005742902035115645,-0.1665653031269311
90,2,29,rowshuf,-0.00033442034086123,-0.015706323707454298,-0.0006814970559361384,-0.24366565615274383
90,2,29,colshuf,0.3224003163841914,-0.06777865070634198,-0.00020322043949253893,-0.17654712026350425
90,3,29,real,0.33017190279619507,0.07633350426441957,0.0015286747853044864,-4.839666585884552e-05
90,3,29,permC,0.32987662386795097,0.07660321085569274,0.00021247154922657274,8.552303050684152e-05
90,3,29,margin,0.34198975667123044,0.0722491592244299,-0.00043149742458625795,-0.23675316568041632
90,3,29,rowshuf,-0.00043012621325809,-0.007007600827028539,-0.0011697541632039916,-0.31491475396402246
90,3,29,colshuf,0.3168984876991356,-0.06377740254107385,-3.2427164343484804e-05,-0.2009895451113247
90,5,29,real,0.31982677414667054,0.07650415848038396,0.00023569066297168817,-0.023208553982467
90,5,29,permC,0.3197189826570642,0.07661404099274999,-0.00029667613395951514,-0.022800611332813754
90,5,29,margin,0.33457584957052794,0.07440844006486821,-0.00046064510194628505,-0.2338796773596269
90,5,29,rowshuf,-0.00019679448771559027,0.007709548593700396,-0.0012408348883773401,-0.46637350978394365
90,5,29,colshuf,0.34230876624709633,-0.06273038565752978,-0.0002950841648072152,-0.25647108398569896
90,8,29,real,0.3438829023262629,0.05219456762655556,0.0007096801044709129,0.0781896782526335
90,8,29,permC,0.3437478745909699,0.052177820166813445,-0.0004545653948490324,0.07832668208055843
90,8,29,margin,0.3372974727280872,0.07169748254599795,-0.0012256511797121838,-0.1250055080708792
90,8,29,rowshuf,-0.0004951705448179762,0.000532739830697071,-0.0018324198416595865,-0.4053530655405649
90,8,29,colshuf,0.3627750396578806,-0.06596741650292923,-0.0008385987014278377,-0.2232645751241413
92,1,11,real,0.1982223435963814,0.08448496761363386,0.005939572276081781,-0.013589928956125938
92,1,11,permC,0.19891223277122344,0.08395611673570536,0.0002012647699501935,-0.013038692535965771
92,1,11,margin,0.19909368969639507,0.0973099301915565,0.00016391164141399409,-0.04979516057276053
92,1,11,rowshuf,-3.265954507268113e-05,0.06864508214676379,0.0006121080378397685,-0.06850036760030515
92,1,11,colshuf,0.1675968303457812,-0.045739441058700925,0.00024138994707978423,-0.06856651651051066
92,2,11,real,0.19577216411941326,0.09034019098414944,0.007119634282082065,-0.029065404478647285
92,2,11,permC,0.1971981951751951,0.08981619389521542,5.7509265456158934e-05,-0.026133861242734802
92,2,11,margin,0.1919021480118937,0.10225842866739447,0.00041473306795280124,-0.1088619464414162
92,2,11,rowshuf,-0.00010345339888830536,0.07155917961859501,0.0005326400867658454,-0.1474118262898373
92,2,11,colshuf,0.1667002447751522,-0.04443818114210117,-0.00038520650251900695,-0.13883950944167658
92,3,11,real,0.18837081770864483,0.08876277451720102,0.010791762267144537,-0.06192702279545692
92,3,11,permC,0.18922121300482503,0.0881445049377669,0.00013319109550627428,-0.05751422562604631
92,3,11,margin,0.18449793648456148,0.10371563142535489,0.001033709733503178,-0.16188043894294304
92,3,11,rowshuf,-0.0002458227223276488,0.07718504855484687,0.00020759548880261433,-0.2032334578834021
92,3,11,colshuf,0.16427178158365172,-0.041496810689162424,-0.00031311520158946077,-0.1894083246478571
92,5,11,real,0.18527525204109271,0.09570182535796762,0.013872871204249756,-0.10458458971514743
92,5,11,permC,0.18581336580917485,0.09506135643033217,0.00035154296250454925,-0.10047860459515226
92,5,11,margin,0.1767769630592319,0.10716553142522439,0.0004684922866054671,-0.26719250383739546
92,5,11,rowshuf,5.8811462201639283e-05,0.08478458683248953,-0.0002003798651547724,-0.30876332341071633
92,5,11,colshuf,0.16080331293527272,-0.03650901111448497,-0.0005313917993882884,-0.2796422395133895
92,8,11,real,0.19202450117491313,0.09924224684254779,0.014157228275584945,-0.2385461544938462
92,8,11,permC,0.1915190929969919,0.09848186114382954,0.00016359875304535382,-0.23478435743809006
92,8,11,margin,0.17592609552328337,0.10706620508911883,0.0006472272033204256,-0.397916676336991
92,8,11,rowshuf,0.00014609413269952207,0.08828805448341231,-0.0007406016219264435,-0.45778956783085556
92,8,11,colshuf,0.16027245638723295,-0.03345328632323394,-0.0004451426196783181,-0.4041520465901657
92,1,29,real,0.17644315047910428,0.09165967705695546,0.004716541045946007,-0.005464458026731252
92,1,29,permC,0.17654348646982604,0.09127505569252294,-7.215227079467497e-05,-0.004762497785500641
92,1,29,margin,0.18351053942681045,0.09727481373921772,0.0005361480584990159,-0.04707333540738782
92,1,29,rowshuf,-0.0002878226789349384,0.056481290476957706,7.995961739892806e-06,-0.06227343047742141
92,1,29,colshuf,0.19403516911472637,-0.04820087625909856,0.00028422066401941526,-0.058591978238169445
92,2,29,real,0.17355273351405265,0.09628342632837239,0.004297697288832447,-0.021475895182817117
92,2,29,permC,0.17399353458581812,0.09620719932600118,5.85202771137642e-05,-0.01857158891944849
92,2,29,margin,0.17768502821209364,0.10274489665335929,0.00038996388859461695,-0.11670251368190146
92,2,29,rowshuf,-0.00013488844186371196,0.05731010508727528,-0.00044807618476894184,-0.11779117116018664
92,2,29,colshuf,0.19175995078294272,-0.04492831240806703,-0.0001383953939703327,-0.11068169189337998
92,3,29,real,0.16592827415794723,0.09445394886683359,0.006226784067653655,-0.04693620815002902
92,3,29,permC,0.16578440159658833,0.09451343037517401,-7.370303498633694e-05,-0.0424736049713563
92,3,29,margin,0.17115719175688748,0.10343507685141688,7.7818114856724e-05,-0.16573892838715554
92,3,29,rowshuf,-5.0503600930201786e-05,0.06173900701816619,-0.0005750935603341483,-0.1773339553990746
92,3,29,colshuf,0.18876086066754333,-0.04136953129458397,-0.00012690843716442468,-0.1782624344146706
92,5,29,real,0.16736485839095244,0.09739736447299825,0.00905537027619314,-0.09970543384769433
92,5,29,permC,0.1670385996533873,0.0967874079317361,0.0004987224610348654,-0.09461252272540771
92,5,29,margin,0.1599992875598649,0.10671106824301749,-0.00019661782324443633,-0.2680706645978411
92,5,29,rowshuf,-6.835832396742679e-05,0.07156394639006061,-0.0010841142273700457,-0.2976090995282945
92,5,29,colshuf,0.18018133415994336,-0.037447794561731786,0.0002548380029985253,-0.2699979959839801
92,8,29,real,0.1745239610038258,0.10028820998205007,0.011413699390236148,-0.23539772565579653
92,8,29,permC,0.1746587457643584,0.09963279910887689,0.0005155960944413784,-0.23163881955409169
92,8,29,margin,0.16960728032244277,0.10603968840537065,-0.000745874330193963,-0.38872582892513197
92,8,29,rowshuf,-0.00018961665139168488,0.08130015153445273,-0.0023686717864867717,-0.4512575370004531
92,8,29,colshuf,0.17715468753289862,-0.03278373785323582,-0.0013623492742025622,-0.4039821717933916
93,1,11,real,0.23539826691102603,0.12479358637872628,0.0033825951027798467,0.017171240662361732
93,1,11,permC,0.2355515213444985,0.12304963824216683,-0.0005028890667669501,0.025562294412620014
93,1,11,margin,0.22670046894495902,0.11633821677489226,0.0010062360724862607,-0.04700195841462167
93,1,11,rowshuf,-0.0003146146059506046,0.077598878899686,0.00021748736373706595,-0.0614272706789331
93,1,11,colshuf,0.227224641808257,-0.04123827466746427,-0.0005767299876736631,-0.06342210816366886
93,2,11,real,0.2334392160755856,0.12273849632107146,0.005421783425357179,0.013698221438957353
93,2,11,permC,0.23388332066536016,0.12201629891117126,-0.0007957885537903108,0.0225706119900768
93,2,11,margin,0.22164278407616597,0.11924708671484482,0.0013506661761238474,-0.08504143046755909
93,2,11,rowshuf,-0.0003693808787098389,0.07950837999087512,5.256062945500442e-05,-0.1143416884538405
93,2,11,colshuf,0.22554473869761685,-0.03798089610969452,-0.0010622438686158642,-0.11860700843142298
93,3,11,real,0.22722752207995497,0.12368745062453565,0.006396816576589395,0.0070550335300224205
93,3,11,permC,0.22851953948946652,0.12354712326815984,-0.0008376352096017373,0.017958596936100735
93,3,11,margin,0.22051895737634222,0.12444212157708535,0.001653662670756987,-0.12332024795376247
93,3,11,rowshuf,-0.00040728691533368594,0.08482525718482554,-0.0005609330041936311,-0.17068634858349327
93,3,11,colshuf,0.22526510570084232,-0.03678739729661255,-0.0014142766876309256,-0.16067219661411697
93,5,11,real,0.22689920582495,0.12553900054590536,0.012274268407673825,-0.05157852930780814
93,5,11,permC,0.2279853920364238,0.12542526952254182,-0.0013677259185019088,-0.04127860858728088
93,5,11,margin,0.2172426517619238,0.12034984853049516,0.001633441756689067,-0.18268467558523335
93,5,11,rowshuf,-0.00039027393872232785,0.09091245991959848,-0.00032900078967669033,-0.26814721035918265
93,5,11,colshuf,0.2194483478245643,-0.03359140756091486,-0.002055421138366366,-0.24558512356520862
93,8,11,real,0.2235800817132607,0.12222100599651843,0.01685790594774435,-0.08613669605777316
93,8,11,permC,0.22559971688378597,0.12213992303442266,-0.0015371112834403902,-0.07523561692464281
93,8,11,margin,0.2099992342525489,0.12458099041582762,0.0016609117875118946,-0.3014343561047605
93,8,11,rowshuf,-0.0002542734156632069,0.10064483097033239,-0.0015744769622128099,-0.41708071262680246
93,8,11,colshuf,0.21694480685215062,-0.03181536373969236,-0.002510301708496606,-0.35504075400863677
93,1,29,real,0.24375631228917308,0.11702453032397761,0.005733844865239996,0.016297813971437664
93,1,29,permC,0.24430427575580588,0.11596527662562595,-6.577323612943127e-05,0.024560251211649294
93,1,29,margin,0.23045346633024766,0.11162716189697579,0.0003448925014937487,-0.028931779777624927
93,1,29,rowshuf,-0.00026995573628830577,0.07876030496959781,-0.00023472502199033593,-0.06388910015193695
93,1,29,colshuf,0.2270090263172674,-0.040044872207171955,-0.001040136008037392,-0.056615202070142735
93,2,29,real,0.2424812999790171,0.11839325021570495,0.006878002232037383,0.009222175727001996
93,2,29,permC,0.24282523286119265,0.11805521300590482,-0.00019654603370936977,0.01792552200385435
93,2,29,margin,0.22800442508313343,0.11556146764750494,0.0008767479703584897,-0.07691240181322018
93,2,29,rowshuf,-0.000374466606927748,0.07958185920707411,-0.0002984484199385536,-0.11544697279845753
93,2,29,colshuf,0.22610474188132687,-0.03764988186754365,-0.0014199712098647472,-0.11953206237652457
93,3,29,real,0.23758048824005712,0.1198085720518482,0.009214941740898966,-0.00015116565356665347
93,3,29,permC,0.237886975306559,0.11924078874569798,-0.000777087442241725,0.011302633522192546
93,3,29,margin,0.22649695818410828,0.11721783945082712,0.0005486945784002513,-0.1211017755648717
93,3,29,rowshuf,-0.00021845265415286935,0.08365787182267836,-0.0006952671386140363,-0.163866681543702
93,3,29,colshuf,0.22539216585274968,-0.035782762608216986,-0.001355365132660093,-0.15973207618294272
93,5,29,real,0.23392080797499423,0.12261561239247423,0.013494552492369636,-0.06240154740458868
93,5,29,permC,0.23468312958835458,0.12330844123970357,-0.0014374156098507969,-0.050114838642171936
93,5,29,margin,0.22477009598119813,0.12154492584809855,0.00040330896540571865,-0.20533866922088398
93,5,29,rowshuf,-0.00025035980406402464,0.09052516997099747,-0.0010156810010202577,-0.2606445632580404
